      E;     ( 1| 0);     ( 1| 1);     ( 1|-1);     ( 0| 2);     ( 0|-2);     ( 2| 0);     ( 1| 2);     ( 1|-2);     ( 2| 1);     ( 2|-1);     ( 2| 2);     ( 2|-2);     ( 1| 3);     ( 1|-3);     ( 3| 0);     ( 3| 1);     ( 3|-1);     ( 2| 3);     ( 2|-3);     ( 3| 2);     ( 3|-2);     ( 0| 4);     ( 0|-4);     ( 1| 4);     ( 1|-4);     ( 4| 0);     ( 3| 3);     ( 3|-3);     ( 4| 1);     ( 4|-1);     ( 2| 4);     ( 2|-4);     ( 4| 2);     ( 4|-2);     ( 1| 5);     ( 1|-5);     ( 3| 4);     ( 3|-4);     ( 4| 3);     ( 4|-3);     ( 5| 0);     ( 2| 5);     ( 2|-5);     ( 5| 1);     ( 5|-1);     ( 5| 2);     ( 5|-2);     ( 4| 4);     ( 4|-4);     ( 3| 5);     ( 3|-5);     ( 0| 6);     ( 0|-6);     ( 5| 3);     ( 5|-3);     ( 2| 6);     ( 2|-6)
 401.00; 1.20620E-05; 4.29150E-04; 3.40420E-04; 6.44320E-04; 1.86720E-04; 1.61650E-04; 4.71010E-05; 2.94380E-05; 4.92990E-06; 1.09570E-04; 3.63150E-04; 9.00830E-06; 5.91910E-04; 8.61130E-05; 6.10170E-05; 1.82500E-04; 1.34760E-04; 3.00500E-05; 6.30660E-05; 9.39070E-05; 2.83200E-05; 1.50570E-05; 2.38800E-04; 1.22650E-05; 1.46890E-05; 2.27350E-04; 3.85120E-04; 5.16050E-05; 6.54070E-05; 6.21630E-05; 8.33690E-05; 5.83720E-04; 2.13640E-04; 2.05360E-04; 3.29660E-04; 1.29540E-04; 5.17840E-05; 2.31690E-05; 4.57160E-05; 1.99730E-04; 8.08040E-06; 4.31410E-05; 1.17910E-04; 2.66270E-04; 7.43400E-05; 2.71310E-05; 8.06000E-05; 2.08150E-04; 1.15850E-04; 3.59220E-05; 1.75900E-04; 5.19420E-04; 1.52910E-04; 1.69020E-05; 1.04950E-04; 1.09120E-05; 1.93390E-04
 404.00; 1.92060E-05; 3.06640E-04; 2.43850E-04; 7.32690E-04; 1.78800E-04; 1.46620E-04; 6.16310E-05; 3.12900E-05; 5.54070E-07; 8.16090E-05; 4.59010E-04; 3.68060E-05; 5.48130E-04; 1.13350E-04; 4.15480E-05; 1.49490E-04; 1.27740E-04; 3.30090E-05; 4.34200E-05; 1.11040E-04; 1.45550E-05; 5.76960E-06; 1.18780E-04; 7.41480E-06; 7.87930E-06; 1.86030E-04; 2.82820E-04; 6.38470E-05; 7.92010E-05; 4.96180E-05; 8.53130E-05; 6.01870E-04; 2.76250E-04; 1.46460E-04; 3.30160E-04; 8.27000E-05; 5.25910E-05; 2.38750E-05; 1.75980E-05; 2.16550E-04; 2.19310E-05; 1.42030E-05; 1.28910E-04; 2.77380E-04; 6.04080E-05; 1.41970E-05; 5.86720E-05; 1.69820E-04; 1.42760E-04; 6.37300E-05; 2.13520E-04; 4.32440E-04; 1.56880E-04; 1.10750E-05; 1.02350E-04; 4.24500E-05; 2.87920E-04
 407.00; 3.33280E-05; 2.89850E-04; 2.53090E-04; 6.82400E-04; 1.87780E-04; 1.35260E-04; 7.58900E-05; 3.15980E-05; 6.58170E-07; 5.34260E-05; 6.42380E-04; 4.92040E-05; 5.86670E-04; 1.52250E-04; 4.67610E-05; 8.55380E-05; 1.18240E-04; 2.48380E-05; 2.55110E-05; 1.11390E-04; 8.72330E-06; 1.88670E-05; 9.08380E-06; 4.21610E-06; 4.61190E-06; 1.88570E-04; 2.58410E-04; 8.94460E-05; 9.21860E-05; 5.55610E-05; 7.23350E-05; 4.92750E-04; 2.77140E-04; 1.52180E-04; 3.26650E-04; 1.06770E-04; 7.01360E-05; 9.18340E-06; 3.85120E-06; 2.12100E-04; 4.42390E-05; 1.21670E-06; 1.02590E-04; 2.39880E-04; 4.42130E-05; 1.20320E-05; 3.98910E-05; 1.08920E-04; 1.32480E-04; 9.12890E-05; 2.33630E-04; 2.99060E-04; 1.24400E-04; 1.43590E-05; 1.08650E-04; 7.33410E-05; 3.50940E-04
 410.00; 4.17300E-05; 2.93690E-04; 3.06350E-04; 5.90580E-04; 1.79880E-04; 1.29200E-04; 6.74830E-05; 2.96490E-05; 7.38510E-06; 3.31190E-05; 9.05140E-04; 4.84960E-05; 5.86070E-04; 1.84750E-04; 6.90670E-05; 4.52030E-05; 1.61210E-04; 1.67660E-05; 1.65000E-05; 8.71680E-05; 1.61820E-05; 3.16320E-05; 8.47890E-05; 2.00960E-06; 5.50110E-06; 2.17420E-04; 2.81910E-04; 1.65540E-04; 9.26420E-05; 7.69570E-05; 5.36450E-05; 3.56500E-04; 2.13440E-04; 2.27060E-04; 3.17210E-04; 1.56170E-04; 7.18700E-05; 6.18300E-06; 5.13090E-09; 1.81940E-04; 8.13590E-05; 2.26460E-06; 6.43160E-05; 1.31620E-04; 3.35310E-05; 2.18650E-05; 3.03820E-05; 5.91600E-05; 1.24620E-04; 8.84350E-05; 1.64060E-04; 1.90440E-04; 1.26560E-04; 2.66740E-05; 8.81870E-05; 9.01820E-05; 3.08870E-04
 413.00; 4.63400E-05; 3.16120E-04; 3.83450E-04; 4.89580E-04; 1.47570E-04; 1.08780E-04; 4.83980E-05; 3.00510E-05; 1.57000E-05; 2.46980E-05; 1.04340E-03; 4.38470E-05; 4.81140E-04; 2.06060E-04; 9.66340E-05; 2.89270E-05; 2.02210E-04; 9.60570E-06; 8.94540E-06; 5.75460E-05; 2.06820E-05; 2.66210E-05; 2.26170E-04; 3.17350E-06; 9.66820E-06; 2.57670E-04; 2.89580E-04; 3.22500E-04; 8.96210E-05; 8.76050E-05; 2.53250E-05; 2.54330E-04; 1.53060E-04; 3.16350E-04; 3.12040E-04; 1.61990E-04; 4.62370E-05; 9.20380E-06; 3.58760E-06; 1.06770E-04; 1.08510E-04; 1.27890E-05; 2.56340E-05; 6.23080E-05; 2.89160E-05; 1.93010E-05; 2.86760E-05; 4.06570E-05; 1.19790E-04; 6.22680E-05; 8.57900E-05; 1.16080E-04; 1.44730E-04; 5.38590E-05; 5.56480E-05; 8.84410E-05; 2.56420E-04
 416.00; 4.43260E-05; 4.06650E-04; 4.95920E-04; 4.19490E-04; 1.14150E-04; 7.24160E-05; 3.11160E-05; 2.95420E-05; 1.83960E-05; 2.53610E-05; 9.28390E-04; 4.55050E-05; 3.29590E-04; 2.52640E-04; 1.13600E-04; 5.12020E-05; 1.91120E-04; 1.12450E-05; 3.16960E-06; 4.94180E-05; 1.58620E-05; 1.25080E-05; 2.57790E-04; 8.30220E-06; 1.42290E-05; 3.08200E-04; 2.53650E-04; 5.44200E-04; 9.48010E-05; 8.39800E-05; 9.16770E-06; 1.71880E-04; 1.27310E-04; 3.88110E-04; 3.30910E-04; 1.29690E-04; 2.05530E-05; 6.57970E-06; 1.20250E-05; 4.52530E-05; 9.80920E-05; 2.43290E-05; 6.78020E-06; 8.18720E-05; 2.61970E-05; 9.37770E-06; 3.20230E-05; 4.94400E-05; 1.00480E-04; 7.25600E-05; 5.07260E-05; 7.38370E-05; 1.49210E-04; 1.01000E-04; 3.10790E-05; 7.80620E-05; 1.91420E-04
 419.00; 3.02770E-05; 5.38480E-04; 6.09460E-04; 3.39780E-04; 1.03500E-04; 4.08340E-05; 1.81520E-05; 7.59730E-06; 1.45480E-05; 3.40750E-05; 8.34780E-04; 5.05440E-05; 1.88160E-04; 3.16390E-04; 1.12250E-04; 1.04530E-04; 2.08890E-04; 1.35100E-05; 5.82210E-07; 5.53980E-05; 1.05970E-05; 8.85000E-06; 2.47210E-04; 1.50430E-05; 1.45640E-05; 3.80730E-04; 2.09190E-04; 6.81470E-04; 1.04460E-04; 7.15960E-05; 7.92320E-06; 6.28620E-05; 1.19180E-04; 4.29830E-04; 3.52630E-04; 9.64270E-05; 3.25920E-06; 4.60860E-06; 2.40210E-05; 5.22270E-05; 7.33350E-05; 2.79860E-05; 9.18270E-06; 1.04310E-04; 1.58250E-05; 8.82430E-06; 4.43270E-05; 5.99920E-05; 8.61890E-05; 1.39450E-04; 3.87320E-05; 4.36510E-05; 1.48810E-04; 1.47750E-04; 1.77020E-05; 8.49290E-05; 1.22400E-04
 422.00; 1.03110E-05; 6.33600E-04; 6.91490E-04; 2.30370E-04; 1.19810E-04; 1.70760E-05; 1.28120E-05; 7.22530E-06; 1.07160E-05; 4.74140E-05; 7.79040E-04; 4.94240E-05; 6.30210E-05; 3.81290E-04; 9.05830E-05; 1.84420E-04; 2.46680E-04; 1.08240E-05; 2.23470E-07; 5.42290E-05; 5.60110E-06; 1.73210E-05; 2.08770E-04; 2.02770E-05; 9.43830E-06; 4.71260E-04; 1.83430E-04; 6.46110E-04; 9.20260E-05; 5.45270E-05; 8.17710E-06; 3.93990E-06; 1.00890E-04; 4.50490E-04; 3.55790E-04; 1.07160E-04; 5.08880E-06; 7.70900E-06; 3.36710E-05; 5.82700E-05; 4.50920E-05; 2.50140E-05; 2.13350E-05; 1.03130E-04; 6.25240E-06; 1.56380E-05; 7.94370E-05; 6.72730E-05; 9.82600E-05; 2.17290E-04; 3.57660E-05; 2.31500E-05; 1.56780E-04; 1.68440E-04; 2.03300E-05; 9.50300E-05; 1.16300E-04
 425.00; 3.67590E-07; 6.59100E-04; 7.51550E-04; 1.29510E-04; 1.31880E-04; 1.01300E-05; 1.14220E-05; 4.53570E-05; 9.15700E-06; 5.36020E-05; 6.26150E-04; 5.83850E-05; 5.18450E-06; 4.08650E-04; 5.18790E-05; 2.86480E-04; 3.17140E-04; 4.67280E-06; 5.46720E-07; 4.72630E-05; 3.07010E-07; 3.47690E-05; 1.73320E-04; 2.12690E-05; 2.33980E-06; 5.46640E-04; 1.69370E-04; 4.84730E-04; 6.56900E-05; 4.57570E-05; 5.41370E-06; 3.92950E-05; 8.25440E-05; 4.29260E-04; 3.45160E-04; 1.47950E-04; 1.92950E-05; 1.13840E-05; 3.40410E-05; 5.38030E-05; 2.76770E-05; 9.94160E-06; 2.99350E-05; 1.07050E-04; 6.62300E-07; 1.82780E-05; 1.40770E-04; 7.66680E-05; 1.30210E-04; 2.46910E-04; 4.84130E-05; 1.75710E-05; 1.99730E-04; 1.52310E-04; 3.01470E-05; 7.17840E-05; 1.37170E-04
 428.00; 1.50950E-06; 6.68810E-04; 7.96540E-04; 9.03110E-05; 1.35760E-04; 4.36410E-06; 6.54300E-06; 5.21980E-05; 4.09550E-06; 5.10890E-05; 4.44730E-04; 7.95070E-05; 2.52260E-06; 3.89200E-04; 2.39000E-05; 3.84390E-04; 4.13270E-04; 1.09920E-06; 4.48250E-06; 4.10550E-05; 8.97400E-06; 8.53440E-05; 1.67360E-04; 1.78070E-05; 1.95380E-06; 5.44910E-04; 1.82030E-04; 3.32060E-04; 3.86330E-05; 3.60700E-05; 3.07570E-06; 8.39260E-05; 7.64430E-05; 3.57160E-04; 3.69990E-04; 1.64370E-04; 5.52490E-05; 1.12830E-05; 4.73350E-05; 6.11950E-05; 2.35190E-05; 2.33160E-07; 3.43220E-05; 1.13560E-04; 5.87230E-07; 1.31160E-05; 2.16990E-04; 8.90540E-05; 1.71610E-04; 2.43610E-04; 5.90030E-05; 2.64770E-05; 2.50040E-04; 1.10640E-04; 2.92680E-05; 4.01270E-05; 1.03710E-04
 431.00; 3.24350E-06; 6.44490E-04; 8.11700E-04; 1.19270E-04; 1.44770E-04; 7.50570E-07; 2.01990E-06; 2.58400E-05; 9.71790E-07; 4.58730E-05; 3.68960E-04; 8.74500E-05; 2.46830E-05; 3.92470E-04; 1.07990E-05; 4.09770E-04; 4.48240E-04; 6.09950E-06; 1.03900E-05; 3.28690E-05; 4.38390E-05; 2.06090E-04; 1.35230E-04; 1.62390E-05; 2.49740E-05; 4.56620E-04; 2.12290E-04; 3.23920E-04; 1.47680E-05; 1.82120E-05; 1.16730E-05; 8.25180E-05; 8.38380E-05; 2.44040E-04; 4.06000E-04; 1.30210E-04; 1.00200E-04; 6.46060E-06; 6.84400E-05; 9.24040E-05; 4.32070E-05; 3.45180E-06; 3.66370E-05; 1.01910E-04; 5.17140E-06; 1.57120E-05; 2.55180E-04; 1.09360E-04; 1.87760E-04; 2.57780E-04; 6.78560E-05; 5.49220E-05; 2.62340E-04; 1.08720E-04; 1.85010E-05; 3.83850E-05; 5.11470E-05
