# This file was automatically generated by TLEEDMAP v.0.1a.
# It contains the list of LEED beams generated from input file:
# E:/Work/Vienna/SPECSLab/Technical/Upgrades/Python LEED-IV/00 - GUI/leedTaS2.tlm
#
# Structure: TaS2-(r13xr13)R13.9° - all domains
#
# Max. LEED Energy: 700.0 eV
# Bulk lattice: Hexagonal (p6m); a = 3.3540 AA; alpha = 120.00 deg
#        Basis: a = [ 3.3540 -0.0000]; b = [-1.6770  2.9046]
# Surface lattice: Hexagonal (p3); a = 12.0930 AA; alpha = 120.00 deg
#
# Exporting beams from 2 domain(s) out of 2 symmetry-equivalent ones
# Domain 1 - Basis: a = [11.7390  2.9046]; b = [-8.3850  8.7139]
#            Superlattice: [[ 4  1] [-1  3]]
# Domain 2 - Basis: a = [11.7390 -2.9046]; b = [-8.3850 -8.7139]
#            Superlattice: [[ 3 -1] [-4 -3]]
#
# * h and k are the surface Miller indices of each LEED spot; both fractional
#   and floating-point versions are provided.
# * gx and gy are the horizontal and vertical components of reciprocal lattice
#   vectors in AA^(-1), and include a factor of 2*pi.
# * Beams with the same absolute value of "group" are symmetry equivalent (at
#   normal incidence); extinct spots have a negative "group" index.
# * The domains contributing to each spot are listed in "domain(s)". Domains
#   contributing with glide-extinct spots are reported in parentheses.

(   h  |   k  ),    h   ,    k   ,    gx   ,    gy   ,group,domain(s),
(-57/13| 59/13),-4.38462, 4.53846, -8.21388,  5.07508,  611,        1,
( 59/13| -2/13), 4.53846,-0.15385,  8.50209,  4.57589,  611,        1,
(-23/13|-43/13),-1.76923,-3.30769, -3.31437, -9.06858,  612,        2,
(-43/13| 66/13),-3.30769, 5.07692, -6.19644,  7.40462,  612,        2,
( 66/13|-23/13), 5.07692,-1.76923,  9.51081,  1.66396,  612,        2,
(-68/13| 38/13),-5.23077, 2.92308, -9.79901,  0.66558,  613,        1,
( 30/13|-68/13), 2.30769,-5.23077,  4.32309, -8.81899,  613,        1,
( 38/13| 30/13), 2.92308, 2.30769,  5.47592,  8.15340,  613,        1,
(-68/13| 30/13),-5.23077, 2.30769, -9.79901, -0.66558,  614,        2,
( 30/13| 38/13), 2.30769, 2.92308,  4.32309,  8.81899,  614,        2,
( 38/13|-68/13), 2.92308,-5.23077,  5.47592, -8.15340,  614,        2,
(-60/13| 58/13),-4.61538, 4.46154, -8.64619,  4.65909,  615,        1,
(  2/13|-60/13), 0.15385,-4.61538,  0.28821, -9.81736,  615,        1,
( 58/13|  2/13), 4.46154, 0.15385,  8.35798,  5.15828,  615,        1,
(-60/13|  2/13),-4.61538, 0.15385, -8.64619, -4.65909,  616,        2,
(  2/13| 58/13), 0.15385, 4.46154,  0.28821,  9.81736,  616,        2,
( 58/13|-60/13), 4.46154,-4.61538,  8.35798, -5.15828,  616,        2,
(-30/13| 68/13),-2.30769, 5.23077, -4.32309,  8.81899,  617,        1,
(-38/13|-30/13),-2.92308,-2.30769, -5.47592, -8.15340,  617,        1,
( 68/13|-38/13), 5.23077,-2.92308,  9.79901, -0.66558,  617,        1,
(-30/13|-38/13),-2.30769,-2.92308, -4.32309, -8.81899,  618,        2,
(-38/13| 68/13),-2.92308, 5.23077, -5.47592,  8.15340,  618,        2,
( 68/13|-30/13), 5.23077,-2.30769,  9.79901,  0.66558,  618,        2,
( -2/13| 60/13),-0.15385, 4.61538, -0.28821,  9.81736,  619,        1,
(-58/13| -2/13),-4.46154,-0.15385, -8.35798, -5.15828,  619,        1,
( 60/13|-58/13), 4.61538,-4.46154,  8.64619, -4.65909,  619,        1,
( -2/13|-58/13),-0.15385,-4.46154, -0.28821, -9.81736,  620,        2,
(-58/13| 60/13),-4.46154, 4.61538, -8.35798,  5.15828,  620,        2,
( 60/13| -2/13), 4.61538,-0.15385,  8.64619,  4.65909,  620,        2,
(-67/13| 46/13),-5.15385, 3.53846, -9.65491,  2.07995,  621,        2,
( 21/13|-67/13), 1.61538,-5.15385,  3.02617, -9.40137,  621,        2,
( 46/13| 21/13), 3.53846, 1.61538,  6.62874,  7.32142,  621,        2,
(-66/13| 49/13),-5.07692, 3.76923, -9.51081,  2.66234,  622,        2,
( 17/13|-66/13), 1.30769,-5.07692,  2.44975, -9.56777,  622,        2,
( 49/13| 17/13), 3.76923, 1.30769,  7.06105,  6.90543,  622,        2,
(-67/13| 21/13),-5.15385, 1.61538, -9.65491, -2.07995,  623,        1,
( 21/13| 46/13), 1.61538, 3.53846,  3.02617,  9.40137,  623,        1,
( 46/13|-67/13), 3.53846,-5.15385,  6.62874, -7.32142,  623,        1,
(-66/13| 17/13),-5.07692, 1.30769, -9.51081, -2.66234,  624,        1,
( 17/13| 49/13), 1.30769, 3.76923,  2.44975,  9.56777,  624,        1,
( 49/13|-66/13), 3.76923,-5.07692,  7.06105, -6.90543,  624,        1,
(-21/13| 67/13),-1.61538, 5.15385, -3.02617,  9.40137,  625,        2,
(-46/13|-21/13),-3.53846,-1.61538, -6.62874, -7.32142,  625,        2,
( 67/13|-46/13), 5.15385,-3.53846,  9.65491, -2.07995,  625,        2,
(-17/13| 66/13),-1.30769, 5.07692, -2.44975,  9.56777,  626,        2,
(-49/13|-17/13),-3.76923,-1.30769, -7.06105, -6.90543,  626,        2,
( 66/13|-49/13), 5.07692,-3.76923,  9.51081, -2.66234,  626,        2,
(-21/13|-46/13),-1.61538,-3.53846, -3.02617, -9.40137,  627,        1,
(-46/13| 67/13),-3.53846, 5.15385, -6.62874,  7.32142,  627,        1,
( 67/13|-21/13), 5.15385,-1.61538,  9.65491,  2.07995,  627,        1,
(-17/13|-49/13),-1.30769,-3.76923, -2.44975, -9.56777,  628,        1,
(-49/13| 66/13),-3.76923, 5.07692, -7.06105,  6.90543,  628,        1,
( 66/13|-17/13), 5.07692,-1.30769,  9.51081,  2.66234,  628,        1,
(-67/13| 47/13),-5.15385, 3.61538, -9.65491,  2.24635,  629,        1,
( 20/13|-67/13), 1.53846,-5.15385,  2.88206, -9.48457,  629,        1,
( 47/13| 20/13), 3.61538, 1.53846,  6.77285,  7.23823,  629,        1,
(-68/13| 43/13),-5.23077, 3.30769, -9.79901,  1.49756,  630,        2,
( 25/13|-68/13), 1.92308,-5.23077,  3.60258, -9.23498,  630,        2,
( 43/13| 25/13), 3.30769, 1.92308,  6.19644,  7.73741,  630,        2,
( -5   |  4   ),-5.00000, 4.00000, -9.36670,  3.24472,  631,      1+2,
(  1   | -5   ), 1.00000,-5.00000,  1.87334, -9.73416,  631,      1+2,
(  4   |  1   ), 4.00000, 1.00000,  7.49336,  6.48944,  631,      1+2,
(-68/13| 25/13),-5.23077, 1.92308, -9.79901, -1.49756,  632,        1,
( 25/13| 43/13), 1.92308, 3.30769,  3.60258,  9.23498,  632,        1,
( 43/13|-68/13), 3.30769,-5.23077,  6.19644, -7.73741,  632,        1,
(-67/13| 20/13),-5.15385, 1.53846, -9.65491, -2.24635,  633,        2,
( 20/13| 47/13), 1.53846, 3.61538,  2.88206,  9.48457,  633,        2,
( 47/13|-67/13), 3.61538,-5.15385,  6.77285, -7.23823,  633,        2,
( -5   |  1   ),-5.00000, 1.00000, -9.36670, -3.24472,  634,      1+2,
(  1   |  4   ), 1.00000, 4.00000,  1.87334,  9.73416,  634,      1+2,
(  4   | -5   ), 4.00000,-5.00000,  7.49336, -6.48944,  634,      1+2,
(-25/13| 68/13),-1.92308, 5.23077, -3.60258,  9.23498,  635,        2,
(-43/13|-25/13),-3.30769,-1.92308, -6.19644, -7.73741,  635,        2,
( 68/13|-43/13), 5.23077,-3.30769,  9.79901, -1.49756,  635,        2,
(-20/13| 67/13),-1.53846, 5.15385, -2.88206,  9.48457,  636,        1,
(-47/13|-20/13),-3.61538,-1.53846, -6.77285, -7.23823,  636,        1,
( 67/13|-47/13), 5.15385,-3.61538,  9.65491, -2.24635,  636,        1,
( -1   |  5   ),-1.00000, 5.00000, -1.87334,  9.73416,  637,      1+2,
( -4   | -1   ),-4.00000,-1.00000, -7.49336, -6.48944,  637,      1+2,
(  5   | -4   ), 5.00000,-4.00000,  9.36670, -3.24472,  637,      1+2,
(-25/13|-43/13),-1.92308,-3.30769, -3.60258, -9.23498,  638,        1,
(-43/13| 68/13),-3.30769, 5.23077, -6.19644,  7.73741,  638,        1,
( 68/13|-25/13), 5.23077,-1.92308,  9.79901,  1.49756,  638,        1,
(-20/13|-47/13),-1.53846,-3.61538, -2.88206, -9.48457,  639,        2,
(-47/13| 67/13),-3.61538, 5.15385, -6.77285,  7.23823,  639,        2,
( 67/13|-20/13), 5.15385,-1.53846,  9.65491,  2.24635,  639,        2,
( -1   | -4   ),-1.00000,-4.00000, -1.87334, -9.73416,  640,      1+2,
( -4   |  5   ),-4.00000, 5.00000, -7.49336,  6.48944,  640,      1+2,
(  5   | -1   ), 5.00000,-1.00000,  9.36670,  3.24472,  640,      1+2,
(-69/13| 40/13),-5.30769, 3.07692, -9.94312,  0.91518,  641,        2,
( 29/13|-69/13), 2.23077,-5.30769,  4.17899, -9.06858,  641,        2,
( 40/13| 29/13), 3.07692, 2.23077,  5.76413,  8.15340,  641,        2,
(-64/13| 55/13),-4.92308, 4.23077, -9.22260,  3.82711,  642,        2,
( 55/13|  9/13), 4.23077, 0.69231,  7.92567,  6.07345,  642,        2,
(  9/13|-64/13), 0.69231,-4.92308,  1.29693, -9.90056,  642,        2,
(-69/13| 29/13),-5.30769, 2.23077, -9.94312, -0.91518,  643,        1,
( 29/13| 40/13), 2.23077, 3.07692,  4.17899,  9.06858,  643,        1,
( 40/13|-69/13), 3.07692,-5.30769,  5.76413, -8.15340,  643,        1,
(-55/13| 64/13),-4.23077, 4.92308, -7.92567,  6.07345,  644,        1,
( -9/13|-55/13),-0.69231,-4.23077, -1.29693, -9.90056,  644,        1,
( 64/13| -9/13), 4.92308,-0.69231,  9.22260,  3.82711,  644,        1,
(-64/13|  9/13),-4.92308, 0.69231, -9.22260, -3.82711,  645,        1,
( 55/13|-64/13), 4.23077,-4.92308,  7.92567, -6.07345,  645,        1,
(  9/13| 55/13), 0.69231, 4.23077,  1.29693,  9.90056,  645,        1,
(-55/13| -9/13),-4.23077,-0.69231, -7.92567, -6.07345,  646,        2,
( -9/13| 64/13),-0.69231, 4.92308, -1.29693,  9.90056,  646,        2,
( 64/13|-55/13), 4.92308,-4.23077,  9.22260, -3.82711,  646,        2,
(-29/13| 69/13),-2.23077, 5.30769, -4.17899,  9.06858,  647,        2,
(-40/13|-29/13),-3.07692,-2.23077, -5.76413, -8.15340,  647,        2,
( 69/13|-40/13), 5.30769,-3.07692,  9.94312, -0.91518,  647,        2,
(-29/13|-40/13),-2.23077,-3.07692, -4.17899, -9.06858,  648,        1,
(-40/13| 69/13),-3.07692, 5.30769, -5.76413,  8.15340,  648,        1,
( 69/13|-29/13), 5.30769,-2.23077,  9.94312,  0.91518,  648,        1,
(-69/13| 42/13),-5.30769, 3.23077, -9.94312,  1.24797,  649,        1,
( 27/13|-69/13), 2.07692,-5.30769,  3.89078, -9.23498,  649,        1,
( 42/13| 27/13), 3.23077, 2.07692,  6.05233,  7.98701,  649,        1,
(-63/13| 57/13),-4.84615, 4.38462, -9.07850,  4.24310,  650,        1,
( 57/13|  6/13), 4.38462, 0.46154,  8.21388,  5.74066,  650,        1,
(  6/13|-63/13), 0.46154,-4.84615,  0.86462, -9.98376,  650,        1,
(-69/13| 27/13),-5.30769, 2.07692, -9.94312, -1.24797,  651,        2,
( 27/13| 42/13), 2.07692, 3.23077,  3.89078,  9.23498,  651,        2,
( 42/13|-69/13), 3.23077,-5.30769,  6.05233, -7.98701,  651,        2,
(-57/13| 63/13),-4.38462, 4.84615, -8.21388,  5.74066,  652,        2,
( -6/13|-57/13),-0.46154,-4.38462, -0.86462, -9.98376,  652,        2,
( 63/13| -6/13), 4.84615,-0.46154,  9.07850,  4.24310,  652,        2,
(-63/13|  6/13),-4.84615, 0.46154, -9.07850, -4.24310,  653,        2,
( 57/13|-63/13), 4.38462,-4.84615,  8.21388, -5.74066,  653,        2,
(  6/13| 57/13), 0.46154, 4.38462,  0.86462,  9.98376,  653,        2,
(-57/13| -6/13),-4.38462,-0.46154, -8.21388, -5.74066,  654,        1,
( -6/13| 63/13),-0.46154, 4.84615, -0.86462,  9.98376,  654,        1,
( 63/13|-57/13), 4.84615,-4.38462,  9.07850, -4.24310,  654,        1,
(-27/13| 69/13),-2.07692, 5.30769, -3.89078,  9.23498,  655,        1,
(-42/13|-27/13),-3.23077,-2.07692, -6.05233, -7.98701,  655,        1,
( 69/13|-42/13), 5.30769,-3.23077,  9.94312, -1.24797,  655,        1,
(-27/13|-42/13),-2.07692,-3.23077, -3.89078, -9.23498,  656,        2,
(-42/13| 69/13),-3.23077, 5.30769, -6.05233,  7.98701,  656,        2,
( 69/13|-27/13), 5.30769,-2.07692,  9.94312,  1.24797,  656,        2,
(-70/13| 37/13),-5.38462, 2.84615,-10.08722,  0.33279,  657,        2,
( 33/13|-70/13), 2.53846,-5.38462,  4.75540, -8.90218,  657,        2,
( 37/13| 33/13), 2.84615, 2.53846,  5.33182,  8.56939,  657,        2,
(-70/13| 33/13),-5.38462, 2.53846,-10.08722, -0.33279,  658,        1,
( 33/13| 37/13), 2.53846, 2.84615,  4.75540,  8.90218,  658,        1,
( 37/13|-70/13), 2.84615,-5.38462,  5.33182, -8.56939,  658,        1,
(-63/13| 58/13),-4.84615, 4.46154, -9.07850,  4.40949,  659,        2,
(  5/13|-63/13), 0.38462,-4.84615,  0.72052,-10.06696,  659,        2,
( 58/13|  5/13), 4.46154, 0.38462,  8.35798,  5.65746,  659,        2,
(-63/13|  5/13),-4.84615, 0.38462, -9.07850, -4.40949,  660,        1,
(  5/13| 58/13), 0.38462, 4.46154,  0.72052, 10.06696,  660,        1,
( 58/13|-63/13), 4.46154,-4.84615,  8.35798, -5.65746,  660,        1,
(-33/13| 70/13),-2.53846, 5.38462, -4.75540,  8.90218,  661,        2,
(-37/13|-33/13),-2.84615,-2.53846, -5.33182, -8.56939,  661,        2,
( 70/13|-37/13), 5.38462,-2.84615, 10.08722, -0.33279,  661,        2,
(-33/13|-37/13),-2.53846,-2.84615, -4.75540, -8.90218,  662,        1,
(-37/13| 70/13),-2.84615, 5.38462, -5.33182,  8.56939,  662,        1,
( 70/13|-33/13), 5.38462,-2.53846, 10.08722,  0.33279,  662,        1,
( -5/13| 63/13),-0.38462, 4.84615, -0.72052, 10.06696,  663,        2,
(-58/13| -5/13),-4.46154,-0.38462, -8.35798, -5.65746,  663,        2,
( 63/13|-58/13), 4.84615,-4.46154,  9.07850, -4.40949,  663,        2,
( -5/13|-58/13),-0.38462,-4.46154, -0.72052,-10.06696,  664,        1,
(-58/13| 63/13),-4.46154, 4.84615, -8.35798,  5.65746,  664,        1,
( 63/13| -5/13), 4.84615,-0.38462,  9.07850,  4.40949,  664,        1,
(-68/13| 51/13),-5.23077, 3.92308, -9.79901,  2.82873,  665,        1,
( 17/13|-68/13), 1.30769,-5.23077,  2.44975, -9.90056,  665,        1,
( 51/13| 17/13), 3.92308, 1.30769,  7.34926,  7.07183,  665,        1,
(-68/13| 17/13),-5.23077, 1.30769, -9.79901, -2.82873,  666,        2,
( 17/13| 51/13), 1.30769, 3.92308,  2.44975,  9.90056,  666,        2,
( 51/13|-68/13), 3.92308,-5.23077,  7.34926, -7.07183,  666,        2,
(-17/13| 68/13),-1.30769, 5.23077, -2.44975,  9.90056,  667,        1,
(-51/13|-17/13),-3.92308,-1.30769, -7.34926, -7.07183,  667,        1,
( 68/13|-51/13), 5.23077,-3.92308,  9.79901, -2.82873,  667,        1,
(-17/13|-51/13),-1.30769,-3.92308, -2.44975, -9.90056,  668,        2,
(-51/13| 68/13),-3.92308, 5.23077, -7.34926,  7.07183,  668,        2,
( 68/13|-17/13), 5.23077,-1.30769,  9.79901,  2.82873,  668,        2,
(-71/13| 37/13),-5.46154, 2.84615,-10.23132,  0.24959,  669,        1,
( 34/13|-71/13), 2.61538,-5.46154,  4.89951, -8.98538,  669,        1,
( 37/13| 34/13), 2.84615, 2.61538,  5.33182,  8.73579,  669,        1,
(-71/13| 34/13),-5.46154, 2.61538,-10.23132, -0.24959,  670,        2,
( 34/13| 37/13), 2.61538, 2.84615,  4.89951,  8.98538,  670,        2,
( 37/13|-71/13), 2.84615,-5.46154,  5.33182, -8.73579,  670,        2,
(-62/13| 61/13),-4.76923, 4.69231, -8.93439,  4.99188,  671,        2,
(  1/13|-62/13), 0.07692,-4.76923,  0.14410,-10.23335,  671,        2,
( 61/13|  1/13), 4.69231, 0.07692,  8.79029,  5.24147,  671,        2,
(-62/13|  1/13),-4.76923, 0.07692, -8.93439, -4.99188,  672,        1,
(  1/13| 61/13), 0.07692, 4.69231,  0.14410, 10.23335,  672,        1,
( 61/13|-62/13), 4.69231,-4.76923,  8.79029, -5.24147,  672,        1,
(-34/13| 71/13),-2.61538, 5.46154, -4.89951,  8.98538,  673,        1,
(-37/13|-34/13),-2.84615,-2.61538, -5.33182, -8.73579,  673,        1,
( 71/13|-37/13), 5.46154,-2.84615, 10.23132, -0.24959,  673,        1,
(-34/13|-37/13),-2.61538,-2.84615, -4.89951, -8.98538,  674,        2,
(-37/13| 71/13),-2.84615, 5.46154, -5.33182,  8.73579,  674,        2,
( 71/13|-34/13), 5.46154,-2.61538, 10.23132,  0.24959,  674,        2,
( -1/13| 62/13),-0.07692, 4.76923, -0.14410, 10.23335,  675,        2,
(-61/13| -1/13),-4.69231,-0.07692, -8.79029, -5.24147,  675,        2,
( 62/13|-61/13), 4.76923,-4.69231,  8.93439, -4.99188,  675,        2,
( -1/13|-61/13),-0.07692,-4.69231, -0.14410,-10.23335,  676,        1,
(-61/13| 62/13),-4.69231, 4.76923, -8.79029,  5.24147,  676,        1,
( 62/13| -1/13), 4.76923,-0.07692,  8.93439,  4.99188,  676,        1,
(-70/13| 46/13),-5.38462, 3.53846,-10.08722,  1.83036,  677,        1,
( 24/13|-70/13), 1.84615,-5.38462,  3.45848, -9.65097,  677,        1,
( 46/13| 24/13), 3.53846, 1.84615,  6.62874,  7.82061,  677,        1,
(-66/13| 56/13),-5.07692, 4.30769, -9.51081,  3.82711,  678,        1,
( 10/13|-66/13), 0.76923,-5.07692,  1.44103,-10.15015,  678,        1,
( 56/13| 10/13), 4.30769, 0.76923,  8.06978,  6.32305,  678,        1,
(-70/13| 24/13),-5.38462, 1.84615,-10.08722, -1.83036,  679,        2,
( 24/13| 46/13), 1.84615, 3.53846,  3.45848,  9.65097,  679,        2,
( 46/13|-70/13), 3.53846,-5.38462,  6.62874, -7.82061,  679,        2,
(-66/13| 10/13),-5.07692, 0.76923, -9.51081, -3.82711,  680,        2,
( 10/13| 56/13), 0.76923, 4.30769,  1.44103, 10.15015,  680,        2,
( 56/13|-66/13), 4.30769,-5.07692,  8.06978, -6.32305,  680,        2,
(-24/13| 70/13),-1.84615, 5.38462, -3.45848,  9.65097,  681,        1,
(-46/13|-24/13),-3.53846,-1.84615, -6.62874, -7.82061,  681,        1,
( 70/13|-46/13), 5.38462,-3.53846, 10.08722, -1.83036,  681,        1,
(-10/13| 66/13),-0.76923, 5.07692, -1.44103, 10.15015,  682,        1,
(-56/13|-10/13),-4.30769,-0.76923, -8.06978, -6.32305,  682,        1,
( 66/13|-56/13), 5.07692,-4.30769,  9.51081, -3.82711,  682,        1,
(-24/13|-46/13),-1.84615,-3.53846, -3.45848, -9.65097,  683,        2,
(-46/13| 70/13),-3.53846, 5.38462, -6.62874,  7.82061,  683,        2,
( 70/13|-24/13), 5.38462,-1.84615, 10.08722,  1.83036,  683,        2,
(-10/13|-56/13),-0.76923,-4.30769, -1.44103,-10.15015,  684,        2,
(-56/13| 66/13),-4.30769, 5.07692, -8.06978,  6.32305,  684,        2,
( 66/13|-10/13), 5.07692,-0.76923,  9.51081,  3.82711,  684,        2,
(-70/13| 50/13),-5.38462, 3.84615,-10.08722,  2.49594,  685,        2,
( 20/13|-70/13), 1.53846,-5.38462,  2.88206, -9.98376,  685,        2,
( 50/13| 20/13), 3.84615, 1.53846,  7.20516,  7.48782,  685,        2,
(-70/13| 20/13),-5.38462, 1.53846,-10.08722, -2.49594,  686,        1,
( 20/13| 50/13), 1.53846, 3.84615,  2.88206,  9.98376,  686,        1,
( 50/13|-70/13), 3.84615,-5.38462,  7.20516, -7.48782,  686,        1,
(-20/13| 70/13),-1.53846, 5.38462, -2.88206,  9.98376,  687,        2,
(-50/13|-20/13),-3.84615,-1.53846, -7.20516, -7.48782,  687,        2,
( 70/13|-50/13), 5.38462,-3.84615, 10.08722, -2.49594,  687,        2,
(-20/13|-50/13),-1.53846,-3.84615, -2.88206, -9.98376,  688,        1,
(-50/13| 70/13),-3.84615, 5.38462, -7.20516,  7.48782,  688,        1,
( 70/13|-20/13), 5.38462,-1.53846, 10.08722,  2.49594,  688,        1,
(-71/13| 47/13),-5.46154, 3.61538,-10.23132,  1.91355,  689,        2,
( 24/13|-71/13), 1.84615,-5.46154,  3.45848, -9.81736,  689,        2,
( 47/13| 24/13), 3.61538, 1.84615,  6.77285,  7.90381,  689,        2,
(-69/13| 53/13),-5.30769, 4.07692, -9.94312,  3.07833,  690,        2,
( 16/13|-69/13), 1.23077,-5.30769,  2.30565,-10.15015,  690,        2,
( 53/13| 16/13), 4.07692, 1.23077,  7.63747,  7.07183,  690,        2,
(-72/13| 41/13),-5.53846, 3.15385,-10.37543,  0.83198,  691,        1,
( 31/13|-72/13), 2.38462,-5.53846,  4.46720, -9.40137,  691,        1,
( 41/13| 31/13), 3.15385, 2.38462,  5.90823,  8.56939,  691,        1,
(-72/13| 31/13),-5.53846, 2.38462,-10.37543, -0.83198,  692,        2,
( 31/13| 41/13), 2.38462, 3.15385,  4.46720,  9.40137,  692,        2,
( 41/13|-72/13), 3.15385,-5.53846,  5.90823, -8.56939,  692,        2,
(-64/13| 61/13),-4.92308, 4.69231, -9.22260,  4.82548,  693,        1,
(  3/13|-64/13), 0.23077,-4.92308,  0.43231,-10.39975,  693,        1,
( 61/13|  3/13), 4.69231, 0.23077,  8.79029,  5.57427,  693,        1,
(-71/13| 24/13),-5.46154, 1.84615,-10.23132, -1.91355,  694,        1,
( 24/13| 47/13), 1.84615, 3.61538,  3.45848,  9.81736,  694,        1,
( 47/13|-71/13), 3.61538,-5.46154,  6.77285, -7.90381,  694,        1,
(-69/13| 16/13),-5.30769, 1.23077, -9.94312, -3.07833,  695,        1,
( 16/13| 53/13), 1.23077, 4.07692,  2.30565, 10.15015,  695,        1,
( 53/13|-69/13), 4.07692,-5.30769,  7.63747, -7.07183,  695,        1,
(-64/13|  3/13),-4.92308, 0.23077, -9.22260, -4.82548,  696,        2,
(  3/13| 61/13), 0.23077, 4.69231,  0.43231, 10.39975,  696,        2,
( 61/13|-64/13), 4.69231,-4.92308,  8.79029, -5.57427,  696,        2,
(-31/13| 72/13),-2.38462, 5.53846, -4.46720,  9.40137,  697,        1,
(-41/13|-31/13),-3.15385,-2.38462, -5.90823, -8.56939,  697,        1,
( 72/13|-41/13), 5.53846,-3.15385, 10.37543, -0.83198,  697,        1,
(-24/13| 71/13),-1.84615, 5.46154, -3.45848,  9.81736,  698,        2,
(-47/13|-24/13),-3.61538,-1.84615, -6.77285, -7.90381,  698,        2,
( 71/13|-47/13), 5.46154,-3.61538, 10.23132, -1.91355,  698,        2,
(-16/13| 69/13),-1.23077, 5.30769, -2.30565, 10.15015,  699,        2,
(-53/13|-16/13),-4.07692,-1.23077, -7.63747, -7.07183,  699,        2,
( 69/13|-53/13), 5.30769,-4.07692,  9.94312, -3.07833,  699,        2,
(-31/13|-41/13),-2.38462,-3.15385, -4.46720, -9.40137,  700,        2,
(-41/13| 72/13),-3.15385, 5.53846, -5.90823,  8.56939,  700,        2,
( 72/13|-31/13), 5.53846,-2.38462, 10.37543,  0.83198,  700,        2,
( -3/13| 64/13),-0.23077, 4.92308, -0.43231, 10.39975,  701,        1,
(-61/13| -3/13),-4.69231,-0.23077, -8.79029, -5.57427,  701,        1,
( 64/13|-61/13), 4.92308,-4.69231,  9.22260, -4.82548,  701,        1,
( -3/13|-61/13),-0.23077,-4.69231, -0.43231,-10.39975,  702,        2,
(-61/13| 64/13),-4.69231, 4.92308, -8.79029,  5.57427,  702,        2,
( 64/13| -3/13), 4.92308,-0.23077,  9.22260,  4.82548,  702,        2,
(-24/13|-47/13),-1.84615,-3.61538, -3.45848, -9.81736,  703,        1,
(-47/13| 71/13),-3.61538, 5.46154, -6.77285,  7.90381,  703,        1,
( 71/13|-24/13), 5.46154,-1.84615, 10.23132,  1.91355,  703,        1,
(-16/13|-53/13),-1.23077,-4.07692, -2.30565,-10.15015,  704,        1,
(-53/13| 69/13),-4.07692, 5.30769, -7.63747,  7.07183,  704,        1,
( 69/13|-16/13), 5.30769,-1.23077,  9.94312,  3.07833,  704,        1,
(-72/13| 44/13),-5.53846, 3.38462,-10.37543,  1.33117,  705,        2,
( 28/13|-72/13), 2.15385,-5.53846,  4.03489, -9.65097,  705,        2,
( 44/13| 28/13), 3.38462, 2.15385,  6.34054,  8.31980,  705,        2,
(-68/13| 56/13),-5.23077, 4.30769, -9.79901,  3.66071,  706,        2,
( 12/13|-68/13), 0.92308,-5.23077,  1.72924,-10.31655,  706,        2,
( 56/13| 12/13), 4.30769, 0.92308,  8.06978,  6.65584,  706,        2,
(-72/13| 28/13),-5.53846, 2.15385,-10.37543, -1.33117,  707,        1,
( 28/13| 44/13), 2.15385, 3.38462,  4.03489,  9.65097,  707,        1,
( 44/13|-72/13), 3.38462,-5.53846,  6.34054, -8.31980,  707,        1,
(-68/13| 12/13),-5.23077, 0.92308, -9.79901, -3.66071,  708,        1,
( 12/13| 56/13), 0.92308, 4.30769,  1.72924, 10.31655,  708,        1,
( 56/13|-68/13), 4.30769,-5.23077,  8.06978, -6.65584,  708,        1,
(-28/13| 72/13),-2.15385, 5.53846, -4.03489,  9.65097,  709,        2,
(-44/13|-28/13),-3.38462,-2.15385, -6.34054, -8.31980,  709,        2,
( 72/13|-44/13), 5.53846,-3.38462, 10.37543, -1.33117,  709,        2,
(-12/13| 68/13),-0.92308, 5.23077, -1.72924, 10.31655,  710,        2,
(-56/13|-12/13),-4.30769,-0.92308, -8.06978, -6.65584,  710,        2,
( 68/13|-56/13), 5.23077,-4.30769,  9.79901, -3.66071,  710,        2,
(-28/13|-44/13),-2.15385,-3.38462, -4.03489, -9.65097,  711,        1,
(-44/13| 72/13),-3.38462, 5.53846, -6.34054,  8.31980,  711,        1,
( 72/13|-28/13), 5.53846,-2.15385, 10.37543,  1.33117,  711,        1,
(-12/13|-56/13),-0.92308,-4.30769, -1.72924,-10.31655,  712,        1,
(-56/13| 68/13),-4.30769, 5.23077, -8.06978,  6.65584,  712,        1,
( 68/13|-12/13), 5.23077,-0.92308,  9.79901,  3.66071,  712,        1,
(-71/13| 50/13),-5.46154, 3.84615,-10.23132,  2.41274,  713,        1,
( 21/13|-71/13), 1.61538,-5.46154,  3.02617,-10.06696,  713,        1,
( 50/13| 21/13), 3.84615, 1.61538,  7.20516,  7.65422,  713,        1,
(-69/13| 55/13),-5.30769, 4.23077, -9.94312,  3.41112,  714,        1,
( 14/13|-69/13), 1.07692,-5.30769,  2.01744,-10.31655,  714,        1,
( 55/13| 14/13), 4.23077, 1.07692,  7.92567,  6.90543,  714,        1,
(-71/13| 21/13),-5.46154, 1.61538,-10.23132, -2.41274,  715,        2,
( 21/13| 50/13), 1.61538, 3.84615,  3.02617, 10.06696,  715,        2,
( 50/13|-71/13), 3.84615,-5.46154,  7.20516, -7.65422,  715,        2,
(-69/13| 14/13),-5.30769, 1.07692, -9.94312, -3.41112,  716,        2,
( 14/13| 55/13), 1.07692, 4.23077,  2.01744, 10.31655,  716,        2,
