# This file was automatically generated by TLEEDMAP v.0.1a.
# It contains the list of LEED beams generated from input file:
# E:/Work/Vienna/SPECSLab/Technical/Upgrades/Python LEED-IV/00 - GUI/input examples/TaS2(0001)-(rt13xrt13)R13.9.tlm
#
# Structure: TaS2-(r13xr13)R13.9° - all domains
#
# Max. LEED Energy: 700.0 eV
# Bulk lattice: Hexagonal (p6m); a = 3.3540 AA; alpha = 120.00 deg
#        Basis: a = [3.3540 0.0000]; b = [-1.6770  2.9046]
# Surface lattice: Hexagonal (p3); a = 12.0930 AA; alpha = 120.00 deg
#
# Exporting beams from 2 domain(s) out of 2 symmetry-equivalent ones
# Domain 1 - Basis: a = [11.7390  2.9046]; b = [-8.3850  8.7139]
#            Superlattice: [[ 4  1] [-1  3]]
# Domain 2 - Basis: a = [11.7390 -2.9046]; b = [-8.3850 -8.7139]
#            Superlattice: [[ 3 -1] [-4 -3]]
#
# * h and k are the surface Miller indices of each LEED spot; both fractional
#   and floating-point versions are provided.
# * gx and gy are the horizontal and vertical components of reciprocal lattice
#   vectors in AA^(-1), and include a factor of 2*pi.
# * Beams with the same absolute value of "group" are symmetry equivalent (at
#   normal incidence); extinct spots have a negative "group" index.
# * The domains contributing to each spot are listed in "domain(s)". Domains
#   contributing with glide-extinct spots are reported in parentheses.

(   h  |   k  ),    h   ,    k   ,    gx   ,    gy   ,group,domain(s),
(-17/13| 66/13),-1.30769, 5.07692, -2.44975,  9.56777,  316,        2,
(-49/13|-17/13),-3.76923,-1.30769, -7.06105, -6.90543,  316,        2,
(-49/13| 66/13),-3.76923, 5.07692, -7.06105,  6.90543,  316,        1,
( 66/13|-17/13), 5.07692,-1.30769,  9.51081,  2.66234,  316,        1,
( 66/13|-49/13), 5.07692,-3.76923,  9.51081, -2.66234,  316,        2,
(-68/13| 25/13),-5.23077, 1.92308, -9.79901, -1.49756,  317,        1,
(-68/13| 43/13),-5.23077, 3.30769, -9.79901,  1.49756,  317,        2,
( 25/13|-68/13), 1.92308,-5.23077,  3.60258, -9.23498,  317,        2,
( 25/13| 43/13), 1.92308, 3.30769,  3.60258,  9.23498,  317,        1,
( 43/13|-68/13), 3.30769,-5.23077,  6.19644, -7.73741,  317,        1,
( 43/13| 25/13), 3.30769, 1.92308,  6.19644,  7.73741,  317,        2,
(-25/13|-43/13),-1.92308,-3.30769, -3.60258, -9.23498,  318,        1,
(-25/13| 68/13),-1.92308, 5.23077, -3.60258,  9.23498,  318,        2,
(-43/13|-25/13),-3.30769,-1.92308, -6.19644, -7.73741,  318,        2,
(-43/13| 68/13),-3.30769, 5.23077, -6.19644,  7.73741,  318,        1,
( 68/13|-25/13), 5.23077,-1.92308,  9.79901,  1.49756,  318,        1,
( 68/13|-43/13), 5.23077,-3.30769,  9.79901, -1.49756,  318,        2,
(-67/13| 20/13),-5.15385, 1.53846, -9.65491, -2.24635,  319,        2,
(-67/13| 47/13),-5.15385, 3.61538, -9.65491,  2.24635,  319,        1,
( 20/13|-67/13), 1.53846,-5.15385,  2.88206, -9.48457,  319,        1,
( 20/13| 47/13), 1.53846, 3.61538,  2.88206,  9.48457,  319,        2,
( 47/13|-67/13), 3.61538,-5.15385,  6.77285, -7.23823,  319,        2,
( 47/13| 20/13), 3.61538, 1.53846,  6.77285,  7.23823,  319,        1,
( -5   |  1   ),-5.00000, 1.00000, -9.36670, -3.24472,  320,      1+2,
( -5   |  4   ),-5.00000, 4.00000, -9.36670,  3.24472,  320,      1+2,
(  1   | -5   ), 1.00000,-5.00000,  1.87334, -9.73416,  320,      1+2,
(  1   |  4   ), 1.00000, 4.00000,  1.87334,  9.73416,  320,      1+2,
(  4   | -5   ), 4.00000,-5.00000,  7.49336, -6.48944,  320,      1+2,
(  4   |  1   ), 4.00000, 1.00000,  7.49336,  6.48944,  320,      1+2,
(-20/13|-47/13),-1.53846,-3.61538, -2.88206, -9.48457,  321,        2,
(-20/13| 67/13),-1.53846, 5.15385, -2.88206,  9.48457,  321,        1,
(-47/13|-20/13),-3.61538,-1.53846, -6.77285, -7.23823,  321,        1,
(-47/13| 67/13),-3.61538, 5.15385, -6.77285,  7.23823,  321,        2,
( 67/13|-20/13), 5.15385,-1.53846,  9.65491,  2.24635,  321,        2,
( 67/13|-47/13), 5.15385,-3.61538,  9.65491, -2.24635,  321,        1,
( -1   | -4   ),-1.00000,-4.00000, -1.87334, -9.73416,  322,      1+2,
( -1   |  5   ),-1.00000, 5.00000, -1.87334,  9.73416,  322,      1+2,
( -4   | -1   ),-4.00000,-1.00000, -7.49336, -6.48944,  322,      1+2,
( -4   |  5   ),-4.00000, 5.00000, -7.49336,  6.48944,  322,      1+2,
(  5   | -1   ), 5.00000,-1.00000,  9.36670,  3.24472,  322,      1+2,
(  5   | -4   ), 5.00000,-4.00000,  9.36670, -3.24472,  322,      1+2,
(-55/13| -9/13),-4.23077,-0.69231, -7.92567, -6.07345,  323,        2,
(-55/13| 64/13),-4.23077, 4.92308, -7.92567,  6.07345,  323,        1,
( -9/13|-55/13),-0.69231,-4.23077, -1.29693, -9.90056,  323,        1,
( -9/13| 64/13),-0.69231, 4.92308, -1.29693,  9.90056,  323,        2,
( 64/13|-55/13), 4.92308,-4.23077,  9.22260, -3.82711,  323,        2,
( 64/13| -9/13), 4.92308,-0.69231,  9.22260,  3.82711,  323,        1,
(-69/13| 29/13),-5.30769, 2.23077, -9.94312, -0.91518,  324,        1,
(-69/13| 40/13),-5.30769, 3.07692, -9.94312,  0.91518,  324,        2,
( 29/13|-69/13), 2.23077,-5.30769,  4.17899, -9.06858,  324,        2,
( 29/13| 40/13), 2.23077, 3.07692,  4.17899,  9.06858,  324,        1,
( 40/13|-69/13), 3.07692,-5.30769,  5.76413, -8.15340,  324,        1,
( 40/13| 29/13), 3.07692, 2.23077,  5.76413,  8.15340,  324,        2,
(-64/13| 55/13),-4.92308, 4.23077, -9.22260,  3.82711,  325,        2,
(-64/13|  9/13),-4.92308, 0.69231, -9.22260, -3.82711,  325,        1,
( 55/13|-64/13), 4.23077,-4.92308,  7.92567, -6.07345,  325,        1,
( 55/13|  9/13), 4.23077, 0.69231,  7.92567,  6.07345,  325,        2,
(  9/13|-64/13), 0.69231,-4.92308,  1.29693, -9.90056,  325,        2,
(  9/13| 55/13), 0.69231, 4.23077,  1.29693,  9.90056,  325,        1,
(-29/13|-40/13),-2.23077,-3.07692, -4.17899, -9.06858,  326,        1,
(-29/13| 69/13),-2.23077, 5.30769, -4.17899,  9.06858,  326,        2,
(-40/13|-29/13),-3.07692,-2.23077, -5.76413, -8.15340,  326,        2,
(-40/13| 69/13),-3.07692, 5.30769, -5.76413,  8.15340,  326,        1,
( 69/13|-29/13), 5.30769,-2.23077,  9.94312,  0.91518,  326,        1,
( 69/13|-40/13), 5.30769,-3.07692,  9.94312, -0.91518,  326,        2,
(-69/13| 27/13),-5.30769, 2.07692, -9.94312, -1.24797,  327,        2,
(-69/13| 42/13),-5.30769, 3.23077, -9.94312,  1.24797,  327,        1,
( 27/13|-69/13), 2.07692,-5.30769,  3.89078, -9.23498,  327,        1,
( 27/13| 42/13), 2.07692, 3.23077,  3.89078,  9.23498,  327,        2,
( 42/13|-69/13), 3.23077,-5.30769,  6.05233, -7.98701,  327,        2,
( 42/13| 27/13), 3.23077, 2.07692,  6.05233,  7.98701,  327,        1,
(-63/13| 57/13),-4.84615, 4.38462, -9.07850,  4.24310,  328,        1,
(-63/13|  6/13),-4.84615, 0.46154, -9.07850, -4.24310,  328,        2,
( 57/13|-63/13), 4.38462,-4.84615,  8.21388, -5.74066,  328,        2,
( 57/13|  6/13), 4.38462, 0.46154,  8.21388,  5.74066,  328,        1,
(  6/13|-63/13), 0.46154,-4.84615,  0.86462, -9.98376,  328,        1,
(  6/13| 57/13), 0.46154, 4.38462,  0.86462,  9.98376,  328,        2,
(-57/13| -6/13),-4.38462,-0.46154, -8.21388, -5.74066,  329,        1,
(-57/13| 63/13),-4.38462, 4.84615, -8.21388,  5.74066,  329,        2,
( -6/13|-57/13),-0.46154,-4.38462, -0.86462, -9.98376,  329,        2,
( -6/13| 63/13),-0.46154, 4.84615, -0.86462,  9.98376,  329,        1,
( 63/13|-57/13), 4.84615,-4.38462,  9.07850, -4.24310,  329,        1,
( 63/13| -6/13), 4.84615,-0.46154,  9.07850,  4.24310,  329,        2,
(-27/13|-42/13),-2.07692,-3.23077, -3.89078, -9.23498,  330,        2,
(-27/13| 69/13),-2.07692, 5.30769, -3.89078,  9.23498,  330,        1,
(-42/13|-27/13),-3.23077,-2.07692, -6.05233, -7.98701,  330,        1,
(-42/13| 69/13),-3.23077, 5.30769, -6.05233,  7.98701,  330,        2,
( 69/13|-27/13), 5.30769,-2.07692,  9.94312,  1.24797,  330,        2,
( 69/13|-42/13), 5.30769,-3.23077,  9.94312, -1.24797,  330,        1,
(-63/13|  5/13),-4.84615, 0.38462, -9.07850, -4.40949,  331,        1,
(-63/13| 58/13),-4.84615, 4.46154, -9.07850,  4.40949,  331,        2,
(  5/13|-63/13), 0.38462,-4.84615,  0.72052,-10.06696,  331,        2,
(  5/13| 58/13), 0.38462, 4.46154,  0.72052, 10.06696,  331,        1,
( 58/13|-63/13), 4.46154,-4.84615,  8.35798, -5.65746,  331,        1,
( 58/13|  5/13), 4.46154, 0.38462,  8.35798,  5.65746,  331,        2,
(-70/13| 33/13),-5.38462, 2.53846,-10.08722, -0.33279,  332,        1,
(-70/13| 37/13),-5.38462, 2.84615,-10.08722,  0.33279,  332,        2,
( 33/13|-70/13), 2.53846,-5.38462,  4.75540, -8.90218,  332,        2,
( 33/13| 37/13), 2.53846, 2.84615,  4.75540,  8.90218,  332,        1,
( 37/13|-70/13), 2.84615,-5.38462,  5.33182, -8.56939,  332,        1,
( 37/13| 33/13), 2.84615, 2.53846,  5.33182,  8.56939,  332,        2,
(-33/13|-37/13),-2.53846,-2.84615, -4.75540, -8.90218,  333,        1,
(-33/13| 70/13),-2.53846, 5.38462, -4.75540,  8.90218,  333,        2,
(-37/13|-33/13),-2.84615,-2.53846, -5.33182, -8.56939,  333,        2,
(-37/13| 70/13),-2.84615, 5.38462, -5.33182,  8.56939,  333,        1,
( 70/13|-33/13), 5.38462,-2.53846, 10.08722,  0.33279,  333,        1,
( 70/13|-37/13), 5.38462,-2.84615, 10.08722, -0.33279,  333,        2,
( -5/13|-58/13),-0.38462,-4.46154, -0.72052,-10.06696,  334,        1,
( -5/13| 63/13),-0.38462, 4.84615, -0.72052, 10.06696,  334,        2,
(-58/13| -5/13),-4.46154,-0.38462, -8.35798, -5.65746,  334,        2,
(-58/13| 63/13),-4.46154, 4.84615, -8.35798,  5.65746,  334,        1,
( 63/13| -5/13), 4.84615,-0.38462,  9.07850,  4.40949,  334,        1,
( 63/13|-58/13), 4.84615,-4.46154,  9.07850, -4.40949,  334,        2,
(-68/13| 17/13),-5.23077, 1.30769, -9.79901, -2.82873,  335,        2,
(-68/13| 51/13),-5.23077, 3.92308, -9.79901,  2.82873,  335,        1,
( 17/13|-68/13), 1.30769,-5.23077,  2.44975, -9.90056,  335,        1,
( 17/13| 51/13), 1.30769, 3.92308,  2.44975,  9.90056,  335,        2,
( 51/13|-68/13), 3.92308,-5.23077,  7.34926, -7.07183,  335,        2,
( 51/13| 17/13), 3.92308, 1.30769,  7.34926,  7.07183,  335,        1,
(-17/13|-51/13),-1.30769,-3.92308, -2.44975, -9.90056,  336,        2,
(-17/13| 68/13),-1.30769, 5.23077, -2.44975,  9.90056,  336,        1,
(-51/13|-17/13),-3.92308,-1.30769, -7.34926, -7.07183,  336,        1,
(-51/13| 68/13),-3.92308, 5.23077, -7.34926,  7.07183,  336,        2,
( 68/13|-17/13), 5.23077,-1.30769,  9.79901,  2.82873,  336,        2,
( 68/13|-51/13), 5.23077,-3.92308,  9.79901, -2.82873,  336,        1,
(-62/13|  1/13),-4.76923, 0.07692, -8.93439, -4.99188,  337,        1,
(-62/13| 61/13),-4.76923, 4.69231, -8.93439,  4.99188,  337,        2,
(  1/13|-62/13), 0.07692,-4.76923,  0.14410,-10.23335,  337,        2,
(  1/13| 61/13), 0.07692, 4.69231,  0.14410, 10.23335,  337,        1,
( 61/13|-62/13), 4.69231,-4.76923,  8.79029, -5.24147,  337,        1,
( 61/13|  1/13), 4.69231, 0.07692,  8.79029,  5.24147,  337,        2,
(-71/13| 34/13),-5.46154, 2.61538,-10.23132, -0.24959,  338,        2,
(-71/13| 37/13),-5.46154, 2.84615,-10.23132,  0.24959,  338,        1,
( 34/13|-71/13), 2.61538,-5.46154,  4.89951, -8.98538,  338,        1,
( 34/13| 37/13), 2.61538, 2.84615,  4.89951,  8.98538,  338,        2,
( 37/13|-71/13), 2.84615,-5.46154,  5.33182, -8.73579,  338,        2,
( 37/13| 34/13), 2.84615, 2.61538,  5.33182,  8.73579,  338,        1,
(-34/13|-37/13),-2.61538,-2.84615, -4.89951, -8.98538,  339,        2,
(-34/13| 71/13),-2.61538, 5.46154, -4.89951,  8.98538,  339,        1,
(-37/13|-34/13),-2.84615,-2.61538, -5.33182, -8.73579,  339,        1,
(-37/13| 71/13),-2.84615, 5.46154, -5.33182,  8.73579,  339,        2,
( 71/13|-34/13), 5.46154,-2.61538, 10.23132,  0.24959,  339,        2,
( 71/13|-37/13), 5.46154,-2.84615, 10.23132, -0.24959,  339,        1,
( -1/13|-61/13),-0.07692,-4.69231, -0.14410,-10.23335,  340,        1,
( -1/13| 62/13),-0.07692, 4.76923, -0.14410, 10.23335,  340,        2,
(-61/13| -1/13),-4.69231,-0.07692, -8.79029, -5.24147,  340,        2,
(-61/13| 62/13),-4.69231, 4.76923, -8.79029,  5.24147,  340,        1,
( 62/13| -1/13), 4.76923,-0.07692,  8.93439,  4.99188,  340,        1,
( 62/13|-61/13), 4.76923,-4.69231,  8.93439, -4.99188,  340,        2,
(-66/13| 10/13),-5.07692, 0.76923, -9.51081, -3.82711,  341,        2,
(-66/13| 56/13),-5.07692, 4.30769, -9.51081,  3.82711,  341,        1,
( 10/13|-66/13), 0.76923,-5.07692,  1.44103,-10.15015,  341,        1,
( 10/13| 56/13), 0.76923, 4.30769,  1.44103, 10.15015,  341,        2,
( 56/13|-66/13), 4.30769,-5.07692,  8.06978, -6.32305,  341,        2,
( 56/13| 10/13), 4.30769, 0.76923,  8.06978,  6.32305,  341,        1,
(-70/13| 24/13),-5.38462, 1.84615,-10.08722, -1.83036,  342,        2,
(-70/13| 46/13),-5.38462, 3.53846,-10.08722,  1.83036,  342,        1,
( 24/13|-70/13), 1.84615,-5.38462,  3.45848, -9.65097,  342,        1,
( 24/13| 46/13), 1.84615, 3.53846,  3.45848,  9.65097,  342,        2,
( 46/13|-70/13), 3.53846,-5.38462,  6.62874, -7.82061,  342,        2,
( 46/13| 24/13), 3.53846, 1.84615,  6.62874,  7.82061,  342,        1,
(-24/13|-46/13),-1.84615,-3.53846, -3.45848, -9.65097,  343,        2,
(-24/13| 70/13),-1.84615, 5.38462, -3.45848,  9.65097,  343,        1,
(-46/13|-24/13),-3.53846,-1.84615, -6.62874, -7.82061,  343,        1,
(-46/13| 70/13),-3.53846, 5.38462, -6.62874,  7.82061,  343,        2,
( 70/13|-24/13), 5.38462,-1.84615, 10.08722,  1.83036,  343,        2,
( 70/13|-46/13), 5.38462,-3.53846, 10.08722, -1.83036,  343,        1,
(-10/13|-56/13),-0.76923,-4.30769, -1.44103,-10.15015,  344,        2,
(-10/13| 66/13),-0.76923, 5.07692, -1.44103, 10.15015,  344,        1,
(-56/13|-10/13),-4.30769,-0.76923, -8.06978, -6.32305,  344,        1,
(-56/13| 66/13),-4.30769, 5.07692, -8.06978,  6.32305,  344,        2,
( 66/13|-10/13), 5.07692,-0.76923,  9.51081,  3.82711,  344,        2,
( 66/13|-56/13), 5.07692,-4.30769,  9.51081, -3.82711,  344,        1,
(-70/13| 20/13),-5.38462, 1.53846,-10.08722, -2.49594,  345,        1,
(-70/13| 50/13),-5.38462, 3.84615,-10.08722,  2.49594,  345,        2,
( 20/13|-70/13), 1.53846,-5.38462,  2.88206, -9.98376,  345,        2,
( 20/13| 50/13), 1.53846, 3.84615,  2.88206,  9.98376,  345,        1,
( 50/13|-70/13), 3.84615,-5.38462,  7.20516, -7.48782,  345,        1,
( 50/13| 20/13), 3.84615, 1.53846,  7.20516,  7.48782,  345,        2,
(-20/13|-50/13),-1.53846,-3.84615, -2.88206, -9.98376,  346,        1,
(-20/13| 70/13),-1.53846, 5.38462, -2.88206,  9.98376,  346,        2,
(-50/13|-20/13),-3.84615,-1.53846, -7.20516, -7.48782,  346,        2,
(-50/13| 70/13),-3.84615, 5.38462, -7.20516,  7.48782,  346,        1,
( 70/13|-20/13), 5.38462,-1.53846, 10.08722,  2.49594,  346,        1,
( 70/13|-50/13), 5.38462,-3.84615, 10.08722, -2.49594,  346,        2,
(-72/13| 31/13),-5.53846, 2.38462,-10.37543, -0.83198,  347,        2,
(-72/13| 41/13),-5.53846, 3.15385,-10.37543,  0.83198,  347,        1,
( 31/13|-72/13), 2.38462,-5.53846,  4.46720, -9.40137,  347,        1,
( 31/13| 41/13), 2.38462, 3.15385,  4.46720,  9.40137,  347,        2,
( 41/13|-72/13), 3.15385,-5.53846,  5.90823, -8.56939,  347,        2,
( 41/13| 31/13), 3.15385, 2.38462,  5.90823,  8.56939,  347,        1,
(-16/13|-53/13),-1.23077,-4.07692, -2.30565,-10.15015,  348,        1,
(-16/13| 69/13),-1.23077, 5.30769, -2.30565, 10.15015,  348,        2,
(-53/13|-16/13),-4.07692,-1.23077, -7.63747, -7.07183,  348,        2,
(-53/13| 69/13),-4.07692, 5.30769, -7.63747,  7.07183,  348,        1,
( 69/13|-16/13), 5.30769,-1.23077,  9.94312,  3.07833,  348,        1,
( 69/13|-53/13), 5.30769,-4.07692,  9.94312, -3.07833,  348,        2,
(-71/13| 24/13),-5.46154, 1.84615,-10.23132, -1.91355,  349,        1,
(-71/13| 47/13),-5.46154, 3.61538,-10.23132,  1.91355,  349,        2,
( 24/13|-71/13), 1.84615,-5.46154,  3.45848, -9.81736,  349,        2,
( 24/13| 47/13), 1.84615, 3.61538,  3.45848,  9.81736,  349,        1,
( 47/13|-71/13), 3.61538,-5.46154,  6.77285, -7.90381,  349,        1,
( 47/13| 24/13), 3.61538, 1.84615,  6.77285,  7.90381,  349,        2,
(-69/13| 16/13),-5.30769, 1.23077, -9.94312, -3.07833,  350,        1,
(-69/13| 53/13),-5.30769, 4.07692, -9.94312,  3.07833,  350,        2,
( 16/13|-69/13), 1.23077,-5.30769,  2.30565,-10.15015,  350,        2,
( 16/13| 53/13), 1.23077, 4.07692,  2.30565, 10.15015,  350,        1,
( 53/13|-69/13), 4.07692,-5.30769,  7.63747, -7.07183,  350,        1,
( 53/13| 16/13), 4.07692, 1.23077,  7.63747,  7.07183,  350,        2,
(-64/13|  3/13),-4.92308, 0.23077, -9.22260, -4.82548,  351,        2,
(-64/13| 61/13),-4.92308, 4.69231, -9.22260,  4.82548,  351,        1,
(  3/13|-64/13), 0.23077,-4.92308,  0.43231,-10.39975,  351,        1,
(  3/13| 61/13), 0.23077, 4.69231,  0.43231, 10.39975,  351,        2,
( 61/13|-64/13), 4.69231,-4.92308,  8.79029, -5.57427,  351,        2,
( 61/13|  3/13), 4.69231, 0.23077,  8.79029,  5.57427,  351,        1,
(-31/13|-41/13),-2.38462,-3.15385, -4.46720, -9.40137,  352,        2,
(-31/13| 72/13),-2.38462, 5.53846, -4.46720,  9.40137,  352,        1,
(-41/13|-31/13),-3.15385,-2.38462, -5.90823, -8.56939,  352,        1,
(-41/13| 72/13),-3.15385, 5.53846, -5.90823,  8.56939,  352,        2,
( 72/13|-31/13), 5.53846,-2.38462, 10.37543,  0.83198,  352,        2,
( 72/13|-41/13), 5.53846,-3.15385, 10.37543, -0.83198,  352,        1,
(-24/13|-47/13),-1.84615,-3.61538, -3.45848, -9.81736,  353,        1,
(-24/13| 71/13),-1.84615, 5.46154, -3.45848,  9.81736,  353,        2,
(-47/13|-24/13),-3.61538,-1.84615, -6.77285, -7.90381,  353,        2,
(-47/13| 71/13),-3.61538, 5.46154, -6.77285,  7.90381,  353,        1,
( 71/13|-24/13), 5.46154,-1.84615, 10.23132,  1.91355,  353,        1,
( 71/13|-47/13), 5.46154,-3.61538, 10.23132, -1.91355,  353,        2,
( -3/13|-61/13),-0.23077,-4.69231, -0.43231,-10.39975,  354,        2,
( -3/13| 64/13),-0.23077, 4.92308, -0.43231, 10.39975,  354,        1,
(-61/13| -3/13),-4.69231,-0.23077, -8.79029, -5.57427,  354,        1,
(-61/13| 64/13),-4.69231, 4.92308, -8.79029,  5.57427,  354,        2,
( 64/13| -3/13), 4.92308,-0.23077,  9.22260,  4.82548,  354,        2,
( 64/13|-61/13), 4.92308,-4.69231,  9.22260, -4.82548,  354,        1,
(-68/13| 12/13),-5.23077, 0.92308, -9.79901, -3.66071,  355,        1,
(-68/13| 56/13),-5.23077, 4.30769, -9.79901,  3.66071,  355,        2,
( 12/13|-68/13), 0.92308,-5.23077,  1.72924,-10.31655,  355,        2,
( 12/13| 56/13), 0.92308, 4.30769,  1.72924, 10.31655,  355,        1,
( 56/13|-68/13), 4.30769,-5.23077,  8.06978, -6.65584,  355,        1,
( 56/13| 12/13), 4.30769, 0.92308,  8.06978,  6.65584,  355,        2,
(-12/13|-56/13),-0.92308,-4.30769, -1.72924,-10.31655,  356,        1,
(-12/13| 68/13),-0.92308, 5.23077, -1.72924, 10.31655,  356,        2,
(-56/13|-12/13),-4.30769,-0.92308, -8.06978, -6.65584,  356,        2,
(-56/13| 68/13),-4.30769, 5.23077, -8.06978,  6.65584,  356,        1,
( 68/13|-12/13), 5.23077,-0.92308,  9.79901,  3.66071,  356,        1,
( 68/13|-56/13), 5.23077,-4.30769,  9.79901, -3.66071,  356,        2,
(-72/13| 28/13),-5.53846, 2.15385,-10.37543, -1.33117,  357,        1,
(-72/13| 44/13),-5.53846, 3.38462,-10.37543,  1.33117,  357,        2,
( 28/13|-72/13), 2.15385,-5.53846,  4.03489, -9.65097,  357,        2,
( 28/13| 44/13), 2.15385, 3.38462,  4.03489,  9.65097,  357,        1,
( 44/13|-72/13), 3.38462,-5.53846,  6.34054, -8.31980,  357,        1,
( 44/13| 28/13), 3.38462, 2.15385,  6.34054,  8.31980,  357,        2,
(-28/13|-44/13),-2.15385,-3.38462, -4.03489, -9.65097,  358,        1,
(-28/13| 72/13),-2.15385, 5.53846, -4.03489,  9.65097,  358,        2,
(-44/13|-28/13),-3.38462,-2.15385, -6.34054, -8.31980,  358,        2,
(-44/13| 72/13),-3.38462, 5.53846, -6.34054,  8.31980,  358,        1,
( 72/13|-28/13), 5.53846,-2.15385, 10.37543,  1.33117,  358,        1,
( 72/13|-44/13), 5.53846,-3.38462, 10.37543, -1.33117,  358,        2,
(-71/13| 21/13),-5.46154, 1.61538,-10.23132, -2.41274,  359,        2,
(-71/13| 50/13),-5.46154, 3.84615,-10.23132,  2.41274,  359,        1,
( 21/13|-71/13), 1.61538,-5.46154,  3.02617,-10.06696,  359,        1,
( 21/13| 50/13), 1.61538, 3.84615,  3.02617, 10.06696,  359,        2,
( 50/13|-71/13), 3.84615,-5.46154,  7.20516, -7.65422,  359,        2,
( 50/13| 21/13), 3.84615, 1.61538,  7.20516,  7.65422,  359,        1,
(-69/13| 14/13),-5.30769, 1.07692, -9.94312, -3.41112,  360,        2,
(-69/13| 55/13),-5.30769, 4.23077, -9.94312,  3.41112,  360,        1,
( 14/13|-69/13), 1.07692,-5.30769,  2.01744,-10.31655,  360,        1,
( 14/13| 55/13), 1.07692, 4.23077,  2.01744, 10.31655,  360,        2,
( 55/13|-69/13), 4.23077,-5.30769,  7.92567, -6.90543,  360,        2,
( 55/13| 14/13), 4.23077, 1.07692,  7.92567,  6.90543,  360,        1,
(-14/13|-55/13),-1.07692,-4.23077, -2.01744,-10.31655,  361,        2,
(-14/13| 69/13),-1.07692, 5.30769, -2.01744, 10.31655,  361,        1,
(-55/13|-14/13),-4.23077,-1.07692, -7.92567, -6.90543,  361,        1,
(-55/13| 69/13),-4.23077, 5.30769, -7.92567,  6.90543,  361,        2,
( 69/13|-14/13), 5.30769,-1.07692,  9.94312,  3.41112,  361,        2,
( 69/13|-55/13), 5.30769,-4.23077,  9.94312, -3.41112,  361,        1,
(-21/13|-50/13),-1.61538,-3.84615, -3.02617,-10.06696,  362,        2,
(-21/13| 71/13),-1.61538, 5.46154, -3.02617, 10.06696,  362,        1,
(-50/13|-21/13),-3.84615,-1.61538, -7.20516, -7.65422,  362,        1,
(-50/13| 71/13),-3.84615, 5.46154, -7.20516,  7.65422,  362,        2,
( 71/13|-21/13), 5.46154,-1.61538, 10.23132,  2.41274,  362,        2,
( 71/13|-50/13), 5.46154,-3.84615, 10.23132, -2.41274,  362,        1,
(-73/13| 32/13),-5.61538, 2.46154,-10.51953, -0.74878,  363,        1,
(-73/13| 41/13),-5.61538, 3.15385,-10.51953,  0.74878,  363,        2,
( 32/13|-73/13), 2.46154,-5.61538,  4.61130, -9.48457,  363,        2,
( 32/13| 41/13), 2.46154, 3.15385,  4.61130,  9.48457,  363,        1,
( 41/13|-73/13), 3.15385,-5.61538,  5.90823, -8.73579,  363,        1,
( 41/13| 32/13), 3.15385, 2.46154,  5.90823,  8.73579,  363,        2,
(-59/13| -8/13),-4.53846,-0.61538, -8.50209, -6.23985,  364,        2,
(-59/13| 67/13),-4.53846, 5.15385, -8.50209,  6.23985,  364,        1,
( -8/13|-59/13),-0.61538,-4.53846, -1.15283,-10.48295,  364,        1,
( -8/13| 67/13),-0.61538, 5.15385, -1.15283, 10.48295,  364,        2,
( 67/13|-59/13), 5.15385,-4.53846,  9.65491, -4.24310,  364,        2,
( 67/13| -8/13), 5.15385,-0.61538,  9.65491,  4.24310,  364,        1,
(-32/13|-41/13),-2.46154,-3.15385, -4.61130, -9.48457,  365,        1,
(-32/13| 73/13),-2.46154, 5.61538, -4.61130,  9.48457,  365,        2,
(-41/13|-32/13),-3.15385,-2.46154, -5.90823, -8.73579,  365,        2,
(-41/13| 73/13),-3.15385, 5.61538, -5.90823,  8.73579,  365,        1,
( 73/13|-32/13), 5.61538,-2.46154, 10.51953,  0.74878,  365,        1,
( 73/13|-41/13), 5.61538,-3.15385, 10.51953, -0.74878,  365,        2,
(-67/13| 59/13),-5.15385, 4.53846, -9.65491,  4.24310,  366,        2,
(-67/13|  8/13),-5.15385, 0.61538, -9.65491, -4.24310,  366,        1,
( 59/13|-67/13), 4.53846,-5.15385,  8.50209, -6.23985,  366,        1,
( 59/13|  8/13), 4.53846, 0.61538,  8.50209,  6.23985,  366,        2,
(  8/13|-67/13), 0.61538,-5.15385,  1.15283,-10.48295,  366,        2,
(  8/13| 59/13), 0.61538, 4.53846,  1.15283, 10.48295,  366,        1,
(-60/13| -7/13),-4.61538,-0.53846, -8.64619, -6.15665,  367,        1,
(-60/13| 67/13),-4.61538, 5.15385, -8.64619,  6.15665,  367,        2,
( -7/13|-60/13),-0.53846,-4.61538, -1.00872,-10.56614,  367,        2,
( -7/13| 67/13),-0.53846, 5.15385, -1.00872, 10.56614,  367,        1,
( 67/13|-60/13), 5.15385,-4.61538,  9.65491, -4.40949,  367,        1,
( 67/13| -7/13), 5.15385,-0.53846,  9.65491,  4.40949,  367,        2,
(-73/13| 28/13),-5.61538, 2.15385,-10.51953, -1.41437,  368,        2,
(-73/13| 45/13),-5.61538, 3.46154,-10.51953,  1.41437,  368,        1,
( 28/13|-73/13), 2.15385,-5.61538,  4.03489, -9.81736,  368,        1,
( 28/13| 45/13), 2.15385, 3.46154,  4.03489,  9.81736,  368,        2,
( 45/13|-73/13), 3.46154,-5.61538,  6.48464, -8.40300,  368,        2,
