energy,(1|0) [3],(-1|-1) [4],(1|1) [5],(0|-2) [6],(0|2) [7],(2|0) [8],(-1|-2) [9],(1|2) [10],(2|1) [11],(2|-1) [12],(2|-2) [13],(2|2) [14],(1|-3) [17],(1|3) [18],(3|0) [19],(3|1) [20],(3|-1) [21],(-2|-3) [22],(2|3) [23],(3|2) [24],(3|-2) [25],(0|-4) [26],(0|4) [27],(1|-4) [28],(1|4) [29],(4|0) [30],(3|3) [31],(3|-3) [32],(4|-1) [33],(4|1) [34],(-2|-4) [35],(2|4) [36],(4|2) [37],(4|-2) [38],(1|-5) [41],(1|5) [42],(-3|-4) [43],(3|4) [44],(4|3) [45],(4|-3) [46],(5|0) [47],(2|-5) [48],(2|5) [49],(5|1) [50],(5|-1) [51],(5|-2) [52],(5|2) [53],(4|-4) [54],(4|4) [55],(-3|-5) [56],(3|5) [57],(0|-6) [58],(0|6) [59],(5|-3) [62],(5|3) [63],(2|-6) [64],(2|6) [65],
230.50,NaN,118391.57,428797.44,292143.28,147769.98,190205.62,85217.39,11868.554,3527.645,108780.82,258608.55,159428.36,319768.47,88333.35,19413.242,84168.8,397367.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
231.00,NaN,116596.92,411892.53,289330.4,144885.33,198753.9,93836.58,9916.536,3633.1968,109130.305,251012.31,157457.75,312656.72,91761.125,19200.223,97003.75,437336.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
231.50,NaN,114265.7,399157.94,285656.7,141895.97,207293.69,102463.13,8137.553,3827.75,109455.7,241088.39,156356.9,302461.6,96306.875,19529.406,111034.43,477151.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
232.00,NaN,111360.54,389666.12,280910.38,138689.44,215456.47,110886.164,6560.2085,4106.627,109709.96,229564.31,156339.97,289829.25,102080.484,20257.406,126153.305,515745.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
232.50,NaN,107917.13,382446.38,275036.44,135156.9,222743.19,118888.336,5225.139,4468.5654,109820.875,217360.9,157599.31,275654.5,109234.98,21217.678,142216.72,552013.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
233.00,NaN,104037.9,376616.06,268107.6,131226.05,228635.23,126259.49,4176.494,4912.682,109698.12,205411.92,160272.4,260829.02,117908.27,22240.775,159052.94,584909.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
233.50,NaN,99865.46,371484.84,260285.19,126874.086,232707.5,132810.02,3448.1104,5436.2886,109242.5,194480.89,164419.88,246034.28,128168.195,23177.219,176468.5,613514.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
234.00,NaN,95547.78,366592.84,251775.38,122121.836,234705.4,138381.89,3050.9524,6036.7266,108357.45,185049.17,170023.28,231661.2,140001.33,23919.756,194249.75,637078.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
234.50,NaN,91208.484,361679.03,242780.9,117021.25,234568.62,142856.28,2965.626,6715.7705,106962.64,177317.61,177002.36,217860.45,153356.03,24416.076,212158.86,655045.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
235.00,NaN,86929.98,356607.47,233457.34,111646.9,232407.42,146156.23,3142.347,7481.8413,105009.14,171301.81,185243.95,204674.02,168208.34,24662.059,229926.36,667070.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
235.50,NaN,82750.234,351294.06,223888.39,106092.28,228451.45,148244.4,3509.8943,8348.059,102494.555,166951.1,194631.6,192184.89,184597.52,24675.379,247244.69,673071.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
236.00,NaN,78671.75,345672.94,214089.34,100466.56,222990.28,149116.0,3991.954,9331.036,99474.82,164218.47,205065.3,180629.72,202594.94,24464.012,263767.5,673273.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
236.50,NaN,74680.586,339716.62,204031.78,94888.516,216320.22,148788.33,4524.7227,10458.1,96069.54,163054.42,216465.62,170428.47,222218.38,24011.143,279118.3,668229.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
237.00,NaN,70771.336,333489.12,193675.38,89477.87,208705.73,147289.1,5068.3105,11783.523,92458.18,163349.02,228762.08,162103.48,243347.02,23288.709,292908.34,658776.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
237.50,NaN,66968.57,327184.3,182997.75,84344.67,200357.97,144645.94,5608.4106,13402.792,88867.086,164870.89,241869.75,156101.52,265699.3,22291.668,304760.2,645891.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
238.00,NaN,63334.65,321106.94,172022.78,79576.44,191427.5,140880.11,6150.5537,15450.113,85549.72,167238.69,255660.72,152590.12,288897.84,21069.047,314331.8,630518.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
238.50,NaN,59960.176,315590.0,160847.16,75222.84,182004.88,136005.9,6711.8516,18074.572,82764.484,169937.23,269936.7,151333.5,312589.12,19728.955,321337.03,613409.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
239.00,NaN,56945.332,310887.4,149655.23,71281.56,172126.3,130036.85,7313.135,21406.238,80754.72,172376.94,284409.03,151727.98,336547.3,18412.72,325561.1,595086.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
239.50,NaN,54386.535,307096.94,138706.27,67692.484,161789.42,122997.32,7971.253,25530.475,79734.2,173986.83,298691.8,152996.61,360695.03,17254.564,326873.8,575940.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
240.00,NaN,52377.65,304145.9,128286.695,64348.777,150986.1,114937.2,8690.982,30481.023,79879.38,174319.17,312312.34,154453.98,385016.06,16351.854,325244.94,556413.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
240.50,NaN,51020.83,301828.9,118639.67,61126.816,139748.83,105946.12,9458.494,36249.004,81327.414,173128.77,324741.44,155711.62,409395.7,15761.301,320764.8,537172.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
241.00,NaN,50431.438,299865.94,109900.125,57926.42,128192.49,96163.664,10240.333,42798.17,84178.195,170392.77,335440.88,156726.05,433467.94,15517.434,313668.28,519131.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
241.50,NaN,50723.824,297956.7,102064.4,54703.91,116526.92,85782.94,10990.269,50078.895,88498.18,166265.22,343921.25,157677.3,456552.66,15655.816,304354.34,503286.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
242.00,NaN,51979.91,295827.56,95008.414,51481.66,105029.24,75046.14,11661.768,58037.387,94324.79,160997.39,349799.34,158757.72,477722.9,16223.707,293390.34,490396.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
242.50,NaN,54218.383,293272.9,88545.97,48329.89,93986.03,64232.64,12219.742,66616.016,101670.555,154870.44,352844.6,159997.84,495975.94,17271.953,281490.22,480643.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
243.00,NaN,57385.164,290178.7,82500.97,45331.55,83631.58,53641.246,12645.237,75739.445,110526.234,148169.12,353007.4,161231.25,510431.16,18834.4,269463.3,473449.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
243.50,NaN,61372.73,286510.5,76762.84,42548.996,74107.375,43569.39,12931.279,85286.74,120862.01,141190.36,350427.53,162212.31,520472.28,20907.533,258140.67,467551.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
244.00,NaN,66056.664,282264.28,71305.27,40006.582,65454.336,34292.12,13074.255,95062.28,132625.08,134256.67,345423.6,162800.83,525790.75,23441.58,248294.92,461336.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
244.50,NaN,71327.39,277407.5,66168.055,37691.824,57633.848,26043.508,13068.526,104787.51,145732.77,127706.625,338465.3,163083.89,526341.25,26347.5,240572.75,453316.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
245.00,NaN,77100.94,271848.28,61419.05,35567.965,50563.613,19002.51,12909.846,114130.11,160061.11,121855.77,330127.88,163349.97,522257.0,29515.188,235455.73,442558.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
245.50,NaN,83308.836,265451.56,57118.195,33588.18,44152.457,13284.572,12606.427,122765.03,175431.64,116944.32,321027.66,163935.08,513772.44,32831.684,233252.5,428875.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
246.00,NaN,89880.875,258089.78,53299.14,31705.0,38322.95,8939.257,12189.541,130439.22,191600.6,113097.31,311743.97,165048.33,501177.75,36188.43,234112.6,412736.25,7537.6016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
246.50,NaN,96735.38,249697.9,49971.29,29873.752,33019.203,5953.505,11713.871,137006.27,208255.27,110316.92,302739.62,166689.25,484803.53,39475.31,238042.95,394953.9,7537.6016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
247.00,NaN,103782.16,240310.0,47134.58,28053.068,28205.113,4259.315,11243.966,142416.83,225020.75,108509.18,294301.4,168694.8,465022.47,42571.12,244909.0,376317.28,9014.919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
247.50,NaN,110931.43,230070.77,44795.336,26207.26,23860.504,3744.193,10833.774,146681.3,241476.98,107531.67,286521.84,170862.89,442258.8,45345.094,254412.88,357346.97,10701.8955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
248.00,NaN,118098.9,219225.16,42974.04,24313.809,19978.61,4262.5728,10512.918,149837.73,257183.31,107241.88,279332.78,173060.52,417005.75,47676.12,266058.56,338260.38,12547.571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
248.50,NaN,125202.52,208091.02,41702.785,22374.473,16562.545,5646.691,10289.313,151946.92,271706.47,107529.92,272581.44,175257.44,389851.78,49480.94,279127.53,319115.97,14486.906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
249.00,NaN,132154.77,197019.22,41017.31,20423.44,13616.915,7716.0073,10164.837,153108.11,284648.75,108330.27,266120.97,177491.75,361509.25,50732.79,292693.38,300015.84,16447.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
249.50,NaN,138856.47,186348.36,40951.47,18525.258,11135.554,10285.005,10149.793,153471.33,295675.25,109615.89,259879.2,179815.7,332824.38,51457.59,305692.56,281234.75,18359.525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
250.00,NaN,145193.83,176364.1,41539.633,16761.361,9092.495,13169.801,10263.221,153229.14,304538.7,111380.6,253877.22,182264.36,304743.56,51711.426,317049.3,263207.0,20159.203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
250.50,NaN,151035.53,167273.23,42826.598,15212.547,7444.0244,16194.259,10519.043,152593.73,311100.28,113613.29,248191.05,184852.2,278220.97,51556.094,325826.5,246393.27,21798.791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
251.00,NaN,156228.86,159197.92,44879.684,13948.302,6142.416,19196.12,10910.578,151778.67,315340.16,116265.664,242875.72,187573.1,254081.81,51048.156,331361.5,231111.27,23248.514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
251.50,NaN,160599.28,152188.89,47795.965,13028.335,5152.266,22033.15,11406.401,150999.33,317350.5,119220.07,237887.31,190379.61,232888.47,50243.395,333344.72,217422.5,24498.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
252.00,NaN,163960.69,146249.45,51699.477,12511.468,4456.736,24588.717,11959.239,150486.77,317306.6,122272.26,233039.47,193144.52,214867.78,49205.63,331818.0,205123.78,25560.332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
252.50,NaN,166136.7,141356.89,56727.21,12461.263,4047.9592,26775.842,12518.474,150498.48,315418.88,125146.49,228015.53,195634.95,199932.22,48007.277,327096.7,193836.52,26463.436,14896.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
253.00,NaN,166985.77,137472.0,63007.49,12940.917,3908.559,28538.824,13036.809,151309.94,311877.84,127548.55,222433.98,197532.5,187775.34,46718.22,319647.5,183144.4,27256.812,15663.494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
253.50,NaN,166419.83,134538.95,70637.445,13998.416,3998.95,29851.975,13471.109,153179.53,306811.28,129239.42,215943.77,198506.73,177983.33,45390.406,309966.9,172719.25,28005.342,16183.538,NaN,12426.674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
254.00,NaN,164413.33,132488.7,79666.94,15649.134,4260.953,30715.73,13784.959,156290.6,300270.12,130096.375,208316.06,198312.4,170108.53,44049.582,298501.34,162389.98,28787.371,16405.812,NaN,12426.674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
254.50,NaN,161005.34,131256.42,90093.24,17863.398,4635.639,31151.008,13957.431,160685.67,292250.53,130133.28,199502.22,196859.25,163693.47,42701.188,285628.88,152139.3,29692.377,16298.263,NaN,12426.674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
255.00,NaN,156298.1,130808.73,101865.39,20563.15,5083.125,31193.08,13992.771,166219.67,282744.3,129476.836,189641.66,194217.14,158274.3,41349.055,271695.7,142043.55,30817.299,15850.1045,26957.217,12426.674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
255.50,NaN,150451.23,131162.3,114892.266,23628.588,5592.5938,30886.066,13920.464,172560.19,271798.3,128318.414,179020.81,190557.36,153398.73,40018.215,257076.44,132192.75,32261.504,15072.669,26957.217,12426.674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
256.00,NaN,143670.11,132377.86,129047.164,26913.367,6180.3955,30278.729,13781.195,179245.16,259559.48,126866.945,167999.98,186069.08,148669.38,38770.53,242220.7,122632.25,34120.367,13998.411,26073.688,11943.838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
256.50,NaN,136190.47,134530.02,144165.36,30264.43,6883.393,29421.654,13606.154,185776.03,246288.25,125314.99,156932.94,180898.77,143797.45,37705.15,227655.44,113352.58,36477.68,12678.135,25220.207,11524.042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
