# This file was automatically generated by TLEEDMAP v.0.1a.
# It contains the list of LEED beams generated from input file:
# E:/Work/Vienna/SPECSLab/Technical/Upgrades/Python LEED-IV/000-package/tleedmap/guilib/leedsim/input examples/Cu(111)-(r3x5)rect.tlm
#
# Structure: Cu(111)-(r3x5)rect
#
# Max. LEED Energy: 1100.0 eV
# Bulk lattice: Hexagonal (p3m1); a = 2.5435 AA; alpha = 120.00 deg
#        Basis: a = [2.5435 0.0000]; b = [-1.2717  2.2027]
# Surface lattice: Rectangular (pg[1 0]); a = 4.4055 AA; b = 12.7175 AA
#
# Exporting beams from 3 domain(s) out of 3 symmetry-equivalent ones
# Domain 1 - Basis: a = [0.0000 4.4055]; b = [12.7175  0.0000]
#            Superlattice: [[1 2] [5 0]]
# Domain 2 - Basis: a = [ 3.8152 -2.2027]; b = [ 6.3587 11.0137]
#            Superlattice: [[ 1 -1] [ 5  5]]
# Domain 3 - Basis: a = [-3.8152 -2.2027]; b = [  6.3587 -11.0137]
#            Superlattice: [[-2 -1] [ 0 -5]]
#
# * h and k are the surface Miller indices of each LEED spot; both fractional
#   and floating-point versions are provided.
# * gx and gy are the horizontal and vertical components of reciprocal lattice
#   vectors in AA^(-1), and include a factor of 2*pi.
# * Beams with the same absolute value of "group" are symmetry equivalent (at
#   normal incidence); extinct spots have a negative "group" index.
# * The domains contributing to each spot are listed in "domain(s)". Domains
#   contributing with glide-extinct spots are reported in parentheses.

(   h  |   k  ),    h   ,    k   ,    gx   ,    gy   ,group,domain(s),
(-22/5 | 37/10),-4.40000, 3.70000,-10.86928,  4.27867,  295,        1,
(-37/10| 22/5 ),-3.70000, 4.40000, -9.14008,  7.27374,  295,        3,
( -7/10|-37/10),-0.70000,-3.70000, -1.72920,-11.55241,  295,        2,
( 22/5 | -7/10), 4.40000,-0.70000, 10.86928,  4.27867,  295,        1,
( 37/10|  7/10), 3.70000, 0.70000,  9.14008,  7.27374,  295,        2,
(  7/10|-22/5 ), 0.70000,-4.40000,  1.72920,-11.55241,  295,        3,
(-13/10|-33/10),-1.30000,-3.30000, -3.21138,-11.26716,  296,        2,
(-23/5 | 33/10),-4.60000, 3.30000,-11.36334,  2.85245,  296,        1,
(-33/10| 23/5 ),-3.30000, 4.60000, -8.15196,  8.41472,  296,        3,
( 13/10|-23/5 ), 1.30000,-4.60000,  3.21138,-11.26716,  296,        3,
( 23/5 |-13/10), 4.60000,-1.30000, 11.36334,  2.85245,  296,        1,
( 33/10| 13/10), 3.30000, 1.30000,  8.15196,  8.41472,  296,        2,
(-13/10| 23/5 ),-1.30000, 4.60000, -3.21138, 11.26716,  297,        3,
(-23/5 | 13/10),-4.60000, 1.30000,-11.36334, -2.85245,  297,        1,
(-33/10|-13/10),-3.30000,-1.30000, -8.15196, -8.41472,  297,        2,
( 13/10| 33/10), 1.30000, 3.30000,  3.21138, 11.26716,  297,        2,
( 23/5 |-33/10), 4.60000,-3.30000, 11.36334, -2.85245,  297,        1,
( 33/10|-23/5 ), 3.30000,-4.60000,  8.15196, -8.41472,  297,        3,
(-17/5 | -6/5 ),-3.40000,-1.20000, -8.39899, -8.27209,  298,        3,
(-23/5 |  6/5 ),-4.60000, 1.20000,-11.36334, -3.13769,  298,        3,
( -6/5 | 23/5 ),-1.20000, 4.60000, -2.96435, 11.40979,  298,        1,
( 17/5 |-23/5 ), 3.40000,-4.60000,  8.39899, -8.27209,  298,        2,
( 23/5 |-17/5 ), 4.60000,-3.40000, 11.36334, -3.13769,  298,        2,
(  6/5 | 17/5 ), 1.20000, 3.40000,  2.96435, 11.40979,  298,        1,
(-17/5 | 23/5 ),-3.40000, 4.60000, -8.39899,  8.27209,  299,        2,
(-23/5 | 17/5 ),-4.60000, 3.40000,-11.36334,  3.13769,  299,        2,
( -6/5 |-17/5 ),-1.20000,-3.40000, -2.96435,-11.40979,  299,        1,
( 17/5 |  6/5 ), 3.40000, 1.20000,  8.39899,  8.27209,  299,        3,
( 23/5 | -6/5 ), 4.60000,-1.20000, 11.36334,  3.13769,  299,        3,
(  6/5 |-23/5 ), 1.20000,-4.60000,  2.96435,-11.40979,  299,        1,
(-19/5 | -3/5 ),-3.80000,-0.60000, -9.38711, -7.13112,  300,        1,
(-22/5 |  3/5 ),-4.40000, 0.60000,-10.86928, -4.56391,  300,        2,
( -3/5 | 22/5 ),-0.60000, 4.40000, -1.48217, 11.69503,  300,        2,
( 19/5 |-22/5 ), 3.80000,-4.40000,  9.38711, -7.13112,  300,        1,
( 22/5 |-19/5 ), 4.40000,-3.80000, 10.86928, -4.56391,  300,        3,
(  3/5 | 19/5 ), 0.60000, 3.80000,  1.48217, 11.69503,  300,        3,
(-19/5 | 22/5 ),-3.80000, 4.40000, -9.38711,  7.13112,  301,        1,
(-22/5 | 19/5 ),-4.40000, 3.80000,-10.86928,  4.56391,  301,        3,
( -3/5 |-19/5 ),-0.60000,-3.80000, -1.48217,-11.69503,  301,        3,
( 19/5 |  3/5 ), 3.80000, 0.60000,  9.38711,  7.13112,  301,        1,
( 22/5 | -3/5 ), 4.40000,-0.60000, 10.86928,  4.56391,  301,        2,
(  3/5 |-22/5 ), 0.60000,-4.40000,  1.48217,-11.69503,  301,        2,
( -1/10|-41/10),-0.10000,-4.10000, -0.24703,-11.83765,  302,        2,
(-21/5 | 41/10),-4.20000, 4.10000,-10.37522,  5.70489,  302,        1,
(-41/10| 21/5 ),-4.10000, 4.20000,-10.12819,  6.13276,  302,        3,
(  1/10|-21/5 ), 0.10000,-4.20000,  0.24703,-11.83765,  302,        3,
( 21/5 | -1/10), 4.20000,-0.10000, 10.37522,  5.70489,  302,        1,
( 41/10|  1/10), 4.10000, 0.10000, 10.12819,  6.13276,  302,        2,
( -1/10| 21/5 ),-0.10000, 4.20000, -0.24703, 11.83765,  303,        3,
(-21/5 |  1/10),-4.20000, 0.10000,-10.37522, -5.70489,  303,        1,
(-41/10| -1/10),-4.10000,-0.10000,-10.12819, -6.13276,  303,        2,
(  1/10| 41/10), 0.10000, 4.10000,  0.24703, 11.83765,  303,        2,
( 21/5 |-41/10), 4.20000,-4.10000, 10.37522, -5.70489,  303,        1,
( 41/10|-21/5 ), 4.10000,-4.20000, 10.12819, -6.13276,  303,        3,
(-12/5 |-12/5 ),-2.40000,-2.40000, -5.92870,-10.26881,  304,        2,
(-12/5 | 24/5 ),-2.40000, 4.80000, -5.92870, 10.26881,  304,        3,
(-24/5 | 12/5 ),-4.80000, 2.40000,-11.85740,  0.00000,  304,        1,
( 12/5 |-24/5 ), 2.40000,-4.80000,  5.92870,-10.26881,  304,        3,
( 12/5 | 12/5 ), 2.40000, 2.40000,  5.92870, 10.26881,  304,        2,
( 24/5 |-12/5 ), 4.80000,-2.40000, 11.85740,  0.00000,  304,        1,
(-11/5 | 24/5 ),-2.20000, 4.80000, -5.43464, 10.55405,  305,        2,
(-13/5 |-11/5 ),-2.60000,-2.20000, -6.42276, -9.98356,  305,        1,
(-24/5 | 11/5 ),-4.80000, 2.20000,-11.85740, -0.57049,  305,        2,
( 11/5 | 13/5 ), 2.20000, 2.60000,  5.43464, 10.55405,  305,        3,
( 13/5 |-24/5 ), 2.60000,-4.80000,  6.42276, -9.98356,  305,        1,
( 24/5 |-13/5 ), 4.80000,-2.60000, 11.85740, -0.57049,  305,        3,
(-11/5 |-13/5 ),-2.20000,-2.60000, -5.43464,-10.55405,  306,        3,
(-13/5 | 24/5 ),-2.60000, 4.80000, -6.42276,  9.98356,  306,        1,
(-24/5 | 13/5 ),-4.80000, 2.60000,-11.85740,  0.57049,  306,        3,
( 11/5 |-24/5 ), 2.20000,-4.80000,  5.43464,-10.55405,  306,        2,
( 13/5 | 11/5 ), 2.60000, 2.20000,  6.42276,  9.98356,  306,        1,
( 24/5 |-11/5 ), 4.80000,-2.20000, 11.85740,  0.57049,  306,        2,
(-33/10| -7/5 ),-3.30000,-1.40000, -8.15196, -8.69996,  307,        3,
(-47/10|  7/5 ),-4.70000, 1.40000,-11.61037, -2.70982,  307,        3,
( -7/5 | 47/10),-1.40000, 4.70000, -3.45841, 11.40979,  307,        1,
( 33/10|-47/10), 3.30000,-4.70000,  8.15196, -8.69996,  307,        2,
( 47/10|-33/10), 4.70000,-3.30000, 11.61037, -2.70982,  307,        2,
(  7/5 | 33/10), 1.40000, 3.30000,  3.45841, 11.40979,  307,        1,
(-33/10| 47/10),-3.30000, 4.70000, -8.15196,  8.69996,  308,        2,
(-47/10| 33/10),-4.70000, 3.30000,-11.61037,  2.70982,  308,        2,
( -7/5 |-33/10),-1.40000,-3.30000, -3.45841,-11.40979,  308,        1,
( 33/10|  7/5 ), 3.30000, 1.40000,  8.15196,  8.69996,  308,        3,
( 47/10| -7/5 ), 4.70000,-1.40000, 11.61037,  2.70982,  308,        3,
(  7/5 |-47/10), 1.40000,-4.70000,  3.45841,-11.40979,  308,        1,
(-19/10|-29/10),-1.90000,-2.90000, -4.69355,-10.98192,  309,        2,
(-24/5 | 29/10),-4.80000, 2.90000,-11.85740,  1.42622,  309,        1,
(-29/10| 24/5 ),-2.90000, 4.80000, -7.16384,  9.55570,  309,        3,
( 19/10|-24/5 ), 1.90000,-4.80000,  4.69355,-10.98192,  309,        3,
( 24/5 |-19/10), 4.80000,-1.90000, 11.85740,  1.42622,  309,        1,
( 29/10| 19/10), 2.90000, 1.90000,  7.16384,  9.55570,  309,        2,
(-19/10| 24/5 ),-1.90000, 4.80000, -4.69355, 10.98192,  310,        3,
(-24/5 | 19/10),-4.80000, 1.90000,-11.85740, -1.42622,  310,        1,
(-29/10|-19/10),-2.90000,-1.90000, -7.16384, -9.55570,  310,        2,
( 19/10| 29/10), 1.90000, 2.90000,  4.69355, 10.98192,  310,        2,
( 24/5 |-29/10), 4.80000,-2.90000, 11.85740, -1.42622,  310,        1,
( 29/10|-24/5 ), 2.90000,-4.80000,  7.16384, -9.55570,  310,        3,
(-13/10|-17/5 ),-1.30000,-3.40000, -3.21138,-11.55241,  311,        3,
(-17/5 | 47/10),-3.40000, 4.70000, -8.39899,  8.55734,  311,        1,
(-47/10| 17/5 ),-4.70000, 3.40000,-11.61037,  2.99507,  311,        3,
( 13/10|-47/10), 1.30000,-4.70000,  3.21138,-11.55241,  311,        2,
( 17/5 | 13/10), 3.40000, 1.30000,  8.39899,  8.55734,  311,        1,
( 47/10|-13/10), 4.70000,-1.30000, 11.61037,  2.99507,  311,        2,
(-13/10| 47/10),-1.30000, 4.70000, -3.21138, 11.55241,  312,        2,
(-17/5 |-13/10),-3.40000,-1.30000, -8.39899, -8.55734,  312,        1,
(-47/10| 13/10),-4.70000, 1.30000,-11.61037, -2.99507,  312,        2,
( 13/10| 17/5 ), 1.30000, 3.40000,  3.21138, 11.55241,  312,        3,
( 17/5 |-47/10), 3.40000,-4.70000,  8.39899, -8.55734,  312,        1,
( 47/10|-17/5 ), 4.70000,-3.40000, 11.61037, -2.99507,  312,        3,
(-16/5 | -8/5 ),-3.20000,-1.60000, -7.90493, -9.12783,  313,        3,
(-24/5 |  8/5 ),-4.80000, 1.60000,-11.85740, -2.28196,  313,        3,
( -8/5 | 24/5 ),-1.60000, 4.80000, -3.95247, 11.40979,  313,        1,
( 16/5 |-24/5 ), 3.20000,-4.80000,  7.90493, -9.12783,  313,        2,
( 24/5 |-16/5 ), 4.80000,-3.20000, 11.85740, -2.28196,  313,        2,
(  8/5 | 16/5 ), 1.60000, 3.20000,  3.95247, 11.40979,  313,        1,
(-16/5 | 24/5 ),-3.20000, 4.80000, -7.90493,  9.12783,  314,        2,
(-24/5 | 16/5 ),-4.80000, 3.20000,-11.85740,  2.28196,  314,        2,
( -8/5 |-16/5 ),-1.60000,-3.20000, -3.95247,-11.40979,  314,        1,
( 16/5 |  8/5 ), 3.20000, 1.60000,  7.90493,  9.12783,  314,        3,
( 24/5 | -8/5 ), 4.80000,-1.60000, 11.85740,  2.28196,  314,        3,
(  8/5 |-24/5 ), 1.60000,-4.80000,  3.95247,-11.40979,  314,        1,
(-19/5 | -4/5 ),-3.80000,-0.80000, -9.38711, -7.70161,  315,        2,
(-23/5 |  4/5 ),-4.60000, 0.80000,-11.36334, -4.27867,  315,        1,
( -4/5 | 23/5 ),-0.80000, 4.60000, -1.97623, 11.98027,  315,        3,
( 19/5 |-23/5 ), 3.80000,-4.60000,  9.38711, -7.70161,  315,        3,
( 23/5 |-19/5 ), 4.60000,-3.80000, 11.36334, -4.27867,  315,        1,
(  4/5 | 19/5 ), 0.80000, 3.80000,  1.97623, 11.98027,  315,        2,
(-19/5 | 23/5 ),-3.80000, 4.60000, -9.38711,  7.70161,  316,        3,
(-23/5 | 19/5 ),-4.60000, 3.80000,-11.36334,  4.27867,  316,        1,
( -4/5 |-19/5 ),-0.80000,-3.80000, -1.97623,-11.98027,  316,        2,
( 19/5 |  4/5 ), 3.80000, 0.80000,  9.38711,  7.70161,  316,        2,
( 23/5 | -4/5 ), 4.60000,-0.80000, 11.36334,  4.27867,  316,        1,
(  4/5 |-23/5 ), 0.80000,-4.60000,  1.97623,-11.98027,  316,        3,
(-14/5 |-21/10),-2.80000,-2.10000, -6.91681, -9.98356,  317,        1,
(-21/10| 49/10),-2.10000, 4.90000, -5.18761, 10.98192,  317,        2,
(-49/10| 21/10),-4.90000, 2.10000,-12.10443, -0.99836,  317,        2,
( 14/5 |-49/10), 2.80000,-4.90000,  6.91681, -9.98356,  317,        1,
( 21/10| 14/5 ), 2.10000, 2.80000,  5.18761, 10.98192,  317,        3,
( 49/10|-14/5 ), 4.90000,-2.80000, 12.10443, -0.99836,  317,        3,
(-14/5 | 49/10),-2.80000, 4.90000, -6.91681,  9.98356,  318,        1,
(-21/10|-14/5 ),-2.10000,-2.80000, -5.18761,-10.98192,  318,        3,
(-49/10| 14/5 ),-4.90000, 2.80000,-12.10443,  0.99836,  318,        3,
( 14/5 | 21/10), 2.80000, 2.10000,  6.91681,  9.98356,  318,        1,
( 21/10|-49/10), 2.10000,-4.90000,  5.18761,-10.98192,  318,        2,
( 49/10|-21/10), 4.90000,-2.10000, 12.10443,  0.99836,  318,        2,
( -1/2 | -4   ),-0.50000,-4.00000, -1.23515,-12.12290,  319,        3,
( -4   |  9/2 ),-4.00000, 4.50000, -9.88116,  7.13112,  319,        1,
( -9/2 |  4   ),-4.50000, 4.00000,-11.11631,  4.99178,  319,        3,
(  1/2 | -9/2 ), 0.50000,-4.50000,  1.23515,-12.12290,  319,        2,
(  4   |  1/2 ), 4.00000, 0.50000,  9.88116,  7.13112,  319,        1,
(  9/2 | -1/2 ), 4.50000,-0.50000, 11.11631,  4.99178,  319,        2,
( -1/2 |  9/2 ),-0.50000, 4.50000, -1.23515, 12.12290,  320,        2,
( -4   | -1/2 ),-4.00000,-0.50000, -9.88116, -7.13112,  320,        1,
( -9/2 |  1/2 ),-4.50000, 0.50000,-11.11631, -4.99178,  320,        2,
(  1/2 |  4   ), 0.50000, 4.00000,  1.23515, 12.12290,  320,        3,
(  4   | -9/2 ), 4.00000,-4.50000,  9.88116, -7.13112,  320,        1,
(  9/2 | -4   ), 4.50000,-4.00000, 11.11631, -4.99178,  320,        3,
(-17/5 | -7/5 ),-3.40000,-1.40000, -8.39899, -8.84258,  321,        2,
(-24/5 |  7/5 ),-4.80000, 1.40000,-11.85740, -2.85245,  321,        1,
( -7/5 | 24/5 ),-1.40000, 4.80000, -3.45841, 11.69503,  321,        3,
( 17/5 |-24/5 ), 3.40000,-4.80000,  8.39899, -8.84258,  321,        3,
( 24/5 |-17/5 ), 4.80000,-3.40000, 11.85740, -2.85245,  321,        1,
(  7/5 | 17/5 ), 1.40000, 3.40000,  3.45841, 11.69503,  321,        2,
(-17/5 | 24/5 ),-3.40000, 4.80000, -8.39899,  8.84258,  322,        3,
(-24/5 | 17/5 ),-4.80000, 3.40000,-11.85740,  2.85245,  322,        1,
( -7/5 |-17/5 ),-1.40000,-3.40000, -3.45841,-11.69503,  322,        2,
( 17/5 |  7/5 ), 3.40000, 1.40000,  8.39899,  8.84258,  322,        2,
( 24/5 | -7/5 ), 4.80000,-1.40000, 11.85740,  2.85245,  322,        1,
(  7/5 |-24/5 ), 1.40000,-4.80000,  3.45841,-11.69503,  322,        3,
(-31/10| -9/5 ),-3.10000,-1.80000, -7.65790, -9.55570,  323,        3,
(-49/10|  9/5 ),-4.90000, 1.80000,-12.10443, -1.85409,  323,        3,
( -9/5 | 49/10),-1.80000, 4.90000, -4.44652, 11.40979,  323,        1,
( 31/10|-49/10), 3.10000,-4.90000,  7.65790, -9.55570,  323,        2,
( 49/10|-31/10), 4.90000,-3.10000, 12.10443, -1.85409,  323,        2,
(  9/5 | 31/10), 1.80000, 3.10000,  4.44652, 11.40979,  323,        1,
(-31/10| 49/10),-3.10000, 4.90000, -7.65790,  9.55570,  324,        2,
(-49/10| 31/10),-4.90000, 3.10000,-12.10443,  1.85409,  324,        2,
( -9/5 |-31/10),-1.80000,-3.10000, -4.44652,-11.40979,  324,        1,
( 31/10|  9/5 ), 3.10000, 1.80000,  7.65790,  9.55570,  324,        3,
( 49/10| -9/5 ), 4.90000,-1.80000, 12.10443,  1.85409,  324,        3,
(  9/5 |-49/10), 1.80000,-4.90000,  4.44652,-11.40979,  324,        1,
( -1/5 |-21/5 ),-0.20000,-4.20000, -0.49406,-12.26552,  325,        2,
(-21/5 | 22/5 ),-4.20000, 4.40000,-10.37522,  6.56063,  325,        3,
(-22/5 | 21/5 ),-4.40000, 4.20000,-10.86928,  5.70489,  325,        1,
(  1/5 |-22/5 ), 0.20000,-4.40000,  0.49406,-12.26552,  325,        3,
( 21/5 |  1/5 ), 4.20000, 0.20000, 10.37522,  6.56063,  325,        2,
( 22/5 | -1/5 ), 4.40000,-0.20000, 10.86928,  5.70489,  325,        1,
( -1/5 | 22/5 ),-0.20000, 4.40000, -0.49406, 12.26552,  326,        3,
(-21/5 | -1/5 ),-4.20000,-0.20000,-10.37522, -6.56063,  326,        2,
(-22/5 |  1/5 ),-4.40000, 0.20000,-10.86928, -5.70489,  326,        1,
(  1/5 | 21/5 ), 0.20000, 4.20000,  0.49406, 12.26552,  326,        2,
( 21/5 |-22/5 ), 4.20000,-4.40000, 10.37522, -6.56063,  326,        3,
( 22/5 |-21/5 ), 4.40000,-4.20000, 10.86928, -5.70489,  326,        1,
(-18/5 | -6/5 ),-3.60000,-1.20000, -8.89305, -8.55734,  327,        1,
(-24/5 |  6/5 ),-4.80000, 1.20000,-11.85740, -3.42294,  327,        2,
( -6/5 | 24/5 ),-1.20000, 4.80000, -2.96435, 11.98027,  327,        2,
( 18/5 |-24/5 ), 3.60000,-4.80000,  8.89305, -8.55734,  327,        1,
( 24/5 |-18/5 ), 4.80000,-3.60000, 11.85740, -3.42294,  327,        3,
(  6/5 | 18/5 ), 1.20000, 3.60000,  2.96435, 11.98027,  327,        3,
(-18/5 | 24/5 ),-3.60000, 4.80000, -8.89305,  8.55734,  328,        1,
(-24/5 | 18/5 ),-4.80000, 3.60000,-11.85740,  3.42294,  328,        3,
( -6/5 |-18/5 ),-1.20000,-3.60000, -2.96435,-11.98027,  328,        3,
( 18/5 |  6/5 ), 3.60000, 1.20000,  8.89305,  8.55734,  328,        1,
( 24/5 | -6/5 ), 4.80000,-1.20000, 11.85740,  3.42294,  328,        2,
(  6/5 |-24/5 ), 1.20000,-4.80000,  2.96435,-11.98027,  328,        2,
( -5   |  5/2 ),-5.00000, 2.50000,-12.35146,  0.00000,  329,        1,
( -5/2 | -5/2 ),-2.50000,-2.50000, -6.17573,-10.69667,  329,        2,
( -5/2 |  5   ),-2.50000, 5.00000, -6.17573, 10.69667,  329,        3,
(  5   | -5/2 ), 5.00000,-2.50000, 12.35146,  0.00000,  329,        1,
(  5/2 | -5   ), 2.50000,-5.00000,  6.17573,-10.69667,  329,        3,
(  5/2 |  5/2 ), 2.50000, 2.50000,  6.17573, 10.69667,  329,        2,
( -2   | -3   ),-2.00000,-3.00000, -4.94058,-11.40979,  330,    1+2+3,
( -3   |  5   ),-3.00000, 5.00000, -7.41087,  9.98356,  330,    1+2+3,
( -5   |  3   ),-5.00000, 3.00000,-12.35146,  1.42622,  330,    1+2+3,
(  2   | -5   ), 2.00000,-5.00000,  4.94058,-11.40979,  330,    1+2+3,
(  3   |  2   ), 3.00000, 2.00000,  7.41087,  9.98356,  330,    1+2+3,
(  5   | -2   ), 5.00000,-2.00000, 12.35146,  1.42622,  330,    1+2+3,
( -2   |  5   ),-2.00000, 5.00000, -4.94058, 11.40979,  331,    1+2+3,
( -3   | -2   ),-3.00000,-2.00000, -7.41087, -9.98356,  331,    1+2+3,
( -5   |  2   ),-5.00000, 2.00000,-12.35146, -1.42622,  331,    1+2+3,
(  2   |  3   ), 2.00000, 3.00000,  4.94058, 11.40979,  331,    1+2+3,
(  3   | -5   ), 3.00000,-5.00000,  7.41087, -9.98356,  331,    1+2+3,
(  5   | -3   ), 5.00000,-3.00000, 12.35146, -1.42622,  331,    1+2+3,
( -2/5 | 23/5 ),-0.40000, 4.60000, -0.98812, 12.55076,  332,        2,
(-21/5 | -2/5 ),-4.20000,-0.40000,-10.37522, -7.13112,  332,        1,
(-23/5 |  2/5 ),-4.60000, 0.40000,-11.36334, -5.41965,  332,        2,
(  2/5 | 21/5 ), 0.40000, 4.20000,  0.98812, 12.55076,  332,        3,
( 21/5 |-23/5 ), 4.20000,-4.60000, 10.37522, -7.13112,  332,        1,
( 23/5 |-21/5 ), 4.60000,-4.20000, 11.36334, -5.41965,  332,        3,
( -2/5 |-21/5 ),-0.40000,-4.20000, -0.98812,-12.55076,  333,        3,
(-21/5 | 23/5 ),-4.20000, 4.60000,-10.37522,  7.13112,  333,        1,
(-23/5 | 21/5 ),-4.60000, 4.20000,-11.36334,  5.41965,  333,        3,
(  2/5 |-23/5 ), 0.40000,-4.60000,  0.98812,-12.55076,  333,        2,
( 21/5 |  2/5 ), 4.20000, 0.40000, 10.37522,  7.13112,  333,        1,
( 23/5 | -2/5 ), 4.60000,-0.40000, 11.36334,  5.41965,  333,        2,
(-24/5 |  9/10),-4.80000, 0.90000,-11.85740, -4.27867,  334,        1,
(-39/10| -9/10),-3.90000,-0.90000, -9.63414, -8.12947,  334,        2,
( -9/10| 24/5 ),-0.90000, 4.80000, -2.22326, 12.40814,  334,        3,
( 24/5 |-39/10), 4.80000,-3.90000, 11.85740, -4.27867,  334,        1,
( 39/10|-24/5 ), 3.90000,-4.80000,  9.63414, -8.12947,  334,        3,
(  9/10| 39/10), 0.90000, 3.90000,  2.22326, 12.40814,  334,        2,
(-24/5 | 39/10),-4.80000, 3.90000,-11.85740,  4.27867,  335,        1,
(-39/10| 24/5 ),-3.90000, 4.80000, -9.63414,  8.12947,  335,        3,
( -9/10|-39/10),-0.90000,-3.90000, -2.22326,-12.40814,  335,        2,
( 24/5 | -9/10), 4.80000,-0.90000, 11.85740,  4.27867,  335,        1,
( 39/10|  9/10), 3.90000, 0.90000,  9.63414,  8.12947,  335,        2,
(  9/10|-24/5 ), 0.90000,-4.80000,  2.22326,-12.40814,  335,        3,
(-11/5 | 51/10),-2.20000, 5.10000, -5.43464, 11.40979,  336,        1,
(-29/10|-11/5 ),-2.90000,-2.20000, -7.16384,-10.41143,  336,        3,
(-51/10| 11/5 ),-5.10000, 2.20000,-12.59848, -0.99836,  336,        3,
( 11/5 | 29/10), 2.20000, 2.90000,  5.43464, 11.40979,  336,        1,
( 29/10|-51/10), 2.90000,-5.10000,  7.16384,-10.41143,  336,        2,
( 51/10|-29/10), 5.10000,-2.90000, 12.59848, -0.99836,  336,        2,
(-11/5 |-29/10),-2.20000,-2.90000, -5.43464,-11.40979,  337,        1,
(-29/10| 51/10),-2.90000, 5.10000, -7.16384, 10.41143,  337,        2,
(-51/10| 29/10),-5.10000, 2.90000,-12.59848,  0.99836,  337,        2,
( 11/5 |-51/10), 2.20000,-5.10000,  5.43464,-11.40979,  337,        1,
( 29/10| 11/5 ), 2.90000, 2.20000,  7.16384, 10.41143,  337,        3,
( 51/10|-11/5 ), 5.10000,-2.20000, 12.59848,  0.99836,  337,        3,
( -3/2 | -7/2 ),-1.50000,-3.50000, -3.70544,-12.12290,  338,        2,
( -5   |  7/2 ),-5.00000, 3.50000,-12.35146,  2.85245,  338,        1,
( -7/2 |  5   ),-3.50000, 5.00000, -8.64602,  9.27045,  338,        3,
(  3/2 | -5   ), 1.50000,-5.00000,  3.70544,-12.12290,  338,        3,
(  5   | -3/2 ), 5.00000,-1.50000, 12.35146,  2.85245,  338,        1,
(  7/2 |  3/2 ), 3.50000, 1.50000,  8.64602,  9.27045,  338,        2,
( -3/2 |  5   ),-1.50000, 5.00000, -3.70544, 12.12290,  339,        3,
( -5   |  3/2 ),-5.00000, 1.50000,-12.35146, -2.85245,  339,        1,
( -7/2 | -3/2 ),-3.50000,-1.50000, -8.64602, -9.27045,  339,        2,
(  3/2 |  7/2 ), 1.50000, 3.50000,  3.70544, 12.12290,  339,        2,
(  5   | -7/2 ), 5.00000,-3.50000, 12.35146, -2.85245,  339,        1,
(  7/2 | -5   ), 3.50000,-5.00000,  8.64602, -9.27045,  339,        3,
(-11/10|-19/5 ),-1.10000,-3.80000, -2.71732,-12.40814,  340,        3,
(-19/5 | 49/10),-3.80000, 4.90000, -9.38711,  8.55734,  340,        1,
(-49/10| 19/5 ),-4.90000, 3.80000,-12.10443,  3.85080,  340,        3,
( 11/10|-49/10), 1.10000,-4.90000,  2.71732,-12.40814,  340,        2,
( 19/5 | 11/10), 3.80000, 1.10000,  9.38711,  8.55734,  340,        1,
( 49/10|-11/10), 4.90000,-1.10000, 12.10443,  3.85080,  340,        2,
(-11/10| 49/10),-1.10000, 4.90000, -2.71732, 12.40814,  341,        2,
(-19/5 |-11/10),-3.80000,-1.10000, -9.38711, -8.55734,  341,        1,
(-49/10| 11/10),-4.90000, 1.10000,-12.10443, -3.85080,  341,        2,
( 11/10| 19/5 ), 1.10000, 3.80000,  2.71732, 12.40814,  341,        3,
( 19/5 |-49/10), 3.80000,-4.90000,  9.38711, -8.55734,  341,        1,
( 49/10|-19/5 ), 4.90000,-3.80000, 12.10443, -3.85080,  341,        3,
(-23/5 |  3/10),-4.60000, 0.30000,-11.36334, -5.70489,  342,        1,
( -3/10| 23/5 ),-0.30000, 4.60000, -0.74109, 12.69339,  342,        3,
(-43/10| -3/10),-4.30000,-0.30000,-10.62225, -6.98849,  342,        2,
( 23/5 |-43/10), 4.60000,-4.30000, 11.36334, -5.70489,  342,        1,
(  3/10| 43/10), 0.30000, 4.30000,  0.74109, 12.69339,  342,        2,
( 43/10|-23/5 ), 4.30000,-4.60000, 10.62225, -6.98849,  342,        3,
(-23/5 | 43/10),-4.60000, 4.30000,-11.36334,  5.70489,  343,        1,
( -3/10|-43/10),-0.30000,-4.30000, -0.74109,-12.69339,  343,        2,
(-43/10| 23/5 ),-4.30000, 4.60000,-10.62225,  6.98849,  343,        3,
( 23/5 | -3/10), 4.60000,-0.30000, 11.36334,  5.70489,  343,        1,
(  3/10|-23/5 ), 0.30000,-4.60000,  0.74109,-12.69339,  343,        3,
( 43/10|  3/10), 4.30000, 0.30000, 10.62225,  6.98849,  343,        2,
(-16/5 | 51/10),-3.20000, 5.10000, -7.90493,  9.98356,  344,        1,
(-19/10|-16/5 ),-1.90000,-3.20000, -4.69355,-11.83765,  344,        3,
(-51/10| 16/5 ),-5.10000, 3.20000,-12.59848,  1.85409,  344,        3,
( 16/5 | 19/10), 3.20000, 1.90000,  7.90493,  9.98356,  344,        1,
( 19/10|-51/10), 1.90000,-5.10000,  4.69355,-11.83765,  344,        2,
( 51/10|-19/10), 5.10000,-1.90000, 12.59848,  1.85409,  344,        2,
(-16/5 |-19/10),-3.20000,-1.90000, -7.90493, -9.98356,  345,        1,
